Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.072063     0.000     0.000    66.210    23.589    0b1111    20190410T114118313032
  120      -4.5275      0.00        0.00    0.068438     0.000     0.000    66.155    23.589    0b1111    20190410T114119268753
  110      -4.1487      0.00        0.00    0.062875     0.000     0.000    65.984    23.589    0b1111    20190410T114120224971
  100      -3.7713      0.00        0.00    0.057375     0.000     0.000    65.730    23.589    0b1111    20190410T114121179061
   90      -3.3946      0.57        1.25    0.051812     0.000     0.000    65.517    23.621    0b1111    20190410T114122133923
   80      -3.0166      0.57        1.25    0.046262     0.025     0.063    65.207    23.621    0b1111    20190410T114123091530
   70      -2.6388      0.00        0.00    0.040750     0.000     0.000    64.755    23.621    0b1111    20190410T114124049135
   60      -2.2589      0.38        1.25    0.035187     0.000     0.000    64.195    23.621    0b1111    20190410T114125005287
   50      -1.8813      0.00        0.00    0.029644     0.029     0.062    63.462    23.589    0b1111    20190410T114125960605
   40      -1.5038      0.00        0.00    0.024125     0.000     0.000    62.332    23.621    0b1111    20190410T114126917720
   30      -1.1265      0.50        1.25    0.018625     0.000     0.000    60.483    23.621    0b1111    20190410T114127872576
   20      -0.7500      0.00        0.00    0.013125     0.000     0.000    57.143    23.621    0b1111    20190410T114128828809
   10      -0.3725      0.00        0.00    0.007625     0.000     0.000    48.852    23.621    0b1111    20190410T114129783833
    0      -0.0000      0.00        0.00    0.002113     0.025     0.063    -0.000    23.621    0b1111    20190410T114130741695
