Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7832      0.61        1.25    0.058250     0.000     0.000    82.116    23.526     0b111    20190626T105615464294
  120      -4.5063      0.00        0.00    0.054456     0.029     0.063    82.750    23.494     0b111    20190626T105616427997
  110      -4.1300      0.00        0.00    0.049350     0.031     0.063    83.688    23.494     0b111    20190626T105617389710
  100      -3.7540      0.50        1.25    0.044250     0.000     0.000    84.836    23.526     0b111    20190626T105618350693
   90      -3.3788      0.00        0.00    0.039125     0.000     0.000    86.358    23.494     0b111    20190626T105619315512
   80      -3.0025      0.00        0.00    0.034006     0.019     0.063    88.293    23.557     0b111    20190626T105620282187
   70      -2.6275      0.00        0.00    0.028937     0.000     0.000    90.799    23.526     0b111    20190626T105621245021
   60      -2.2488      0.00        0.00    0.023813     0.000     0.000    94.436    23.526     0b111    20190626T105622205641
   50      -1.8738      0.00        0.00    0.018700     0.025     0.062   100.201    23.526     0b111    20190626T105623170020
   40      -1.4987      0.00        0.00    0.013625     0.000     0.000   110.000    23.526     0b111    20190626T105624133945
   30      -1.1237      0.00        0.00    0.008563     0.000     0.000   131.241    23.526     0b111    20190626T105625099964
   20      -0.7488      0.00        0.00    0.003519     0.029     0.063   212.789    23.526     0b111    20190626T105626065471
   10      -0.3738      0.00        0.00    0.000000     0.000     0.000     1.000    23.526     0b111    20190626T105627032135
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.557     0b111    20190626T105627996989
