Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7616      0.57        1.25    0.060688     0.000     0.000    78.461    23.367     0b111    20190524T102522247858
  120      -4.6963      0.00        0.00    0.059750     0.000     0.000    78.598    23.367     0b111    20190524T102523205455
  110      -4.3037      0.00        0.00    0.054312     0.000     0.000    79.241    23.367     0b111    20190524T102524163155
  100      -3.9116      0.57        1.25    0.048875     0.000     0.000    80.033    23.399     0b111    20190524T102525122290
   90      -3.5213      0.00        0.00    0.043438     0.000     0.000    81.065    23.399     0b111    20190524T102526082029
   80      -3.1297      0.50        1.25    0.038000     0.000     0.000    82.362    23.399     0b111    20190524T102527038476
   70      -2.7376      0.37        1.25    0.032563     0.000     0.000    84.073    23.399     0b111    20190524T102527996860
   60      -2.3439      0.38        1.25    0.027125     0.000     0.000    86.410    23.399     0b111    20190524T102528957517
   50      -1.9524      0.37        1.25    0.021688     0.000     0.000    90.023    23.399     0b111    20190524T102529917342
   40      -1.5606      0.62        1.25    0.016250     0.000     0.000    96.038    23.399     0b111    20190524T102530876707
   30      -1.1700      0.00        0.00    0.010875     0.000     0.000   107.586    23.399     0b111    20190524T102531834038
   20      -0.7775      0.00        0.00    0.005500     0.000     0.000   141.364    23.431     0b111    20190524T102532794543
   10      -0.3875      0.00        0.00    0.000125     0.000     0.000  3100.000    23.399     0b111    20190524T102533754977
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.399     0b111    20190524T102534714262
