Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7824      0.37        1.25    0.086550     0.025     0.063    55.256    23.304    0b1001    20190411T124411731353
  120      -4.5613      0.00        0.00    0.082812     0.000     0.000    55.079    23.304    0b1001    20190411T124412687321
  110      -4.1800      0.00        0.00    0.076431     0.019     0.063    54.690    23.304    0b1001    20190411T124413643554
  100      -3.8000      0.00        0.00    0.070044     0.029     0.062    54.252    23.304    0b1001    20190411T124414599039
   90      -3.4196      0.57        1.25    0.063687     0.000     0.000    53.694    23.335    0b1001    20190411T124415554275
   80      -3.0388      0.00        0.00    0.057313     0.000     0.000    53.021    23.304    0b1001    20190411T124416510175
   70      -2.6580      0.61        1.25    0.050938     0.000     0.000    52.182    23.304    0b1001    20190411T124417463904
   60      -2.2750      0.00        0.00    0.044562     0.000     0.000    51.052    23.335    0b1001    20190411T124418418734
   50      -1.8950      0.00        0.00    0.038200     0.025     0.063    49.607    23.304    0b1001    20190411T124419373556
   40      -1.5150      0.00        0.00    0.031875     0.000     0.000    47.529    23.335    0b1001    20190411T124420325095
   30      -1.1350      0.00        0.00    0.025537     0.031     0.062    44.444    23.304    0b1001    20190411T124421279427
   20      -0.7550      0.00        0.00    0.019250     0.000     0.000    39.221    23.304    0b1001    20190411T124422236912
   10      -0.3763      0.00        0.00    0.012919     0.029     0.062    29.124    23.335    0b1001    20190411T124423191771
    0      -0.0000      0.00        0.00    0.006569     0.019     0.063    -0.000    23.335    0b1001    20190411T124424147878
