Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7687      0.00        0.00    0.082312     0.000     0.000    57.935    23.811    0b1001    20190410T114857665798
  120      -4.5275      0.00        0.00    0.078162     0.031     0.062    57.924    23.843    0b1001    20190410T114858620897
  110      -4.1487      0.00        0.00    0.071806     0.019     0.062    57.777    23.843    0b1001    20190410T114859579500
  100      -3.7713      0.00        0.00    0.065438     0.000     0.000    57.631    23.843    0b1001    20190410T114900536742
   90      -3.3944      0.62        1.25    0.059112     0.025     0.063    57.422    23.843    0b1001    20190410T114901492728
   80      -3.0166      0.57        1.25    0.052750     0.000     0.000    57.187    23.874    0b1001    20190410T114902446711
   70      -2.6388      0.00        0.00    0.046425     0.025     0.063    56.839    23.843    0b1001    20190410T114903403073
   60      -2.2587      0.00        0.00    0.040063     0.000     0.000    56.381    23.874    0b1001    20190410T114904357811
   50      -1.8813      0.00        0.00    0.033712     0.031     0.063    55.803    23.843    0b1001    20190410T114905307628
   40      -1.5043      0.61        1.25    0.027375     0.000     0.000    54.950    23.874    0b1001    20190410T114906263345
   30      -1.1265      0.50        1.25    0.021063     0.000     0.000    53.484    23.874    0b1001    20190410T114907220851
   20      -0.7500      0.00        0.00    0.014769     0.029     0.063    50.783    23.874    0b1001    20190410T114908171734
   10      -0.3725      0.00        0.00    0.008438     0.000     0.000    44.148    23.874    0b1001    20190410T114909130237
    0      -0.0000      0.00        0.00    0.002125     0.000     0.000    -0.000    23.874    0b1001    20190410T114910087715
