Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7488      0.00        0.00    0.072438     0.000     0.000    65.557    25.079    0b1111    20190531T142339065264
  120      -4.6700      0.00        0.00    0.071250     0.000     0.000    65.544    25.079    0b1111    20190531T142340022168
  110      -4.2793      0.61        1.25    0.065562     0.000     0.000    65.270    25.048    0b1111    20190531T142340981939
  100      -3.8900      0.00        0.00    0.059875     0.000     0.000    64.969    25.111    0b1111    20190531T142341938922
   90      -3.5012      0.00        0.00    0.054225     0.031     0.063    64.569    25.079    0b1111    20190531T142342896686
   80      -3.1117      0.61        1.25    0.048563     0.000     0.000    64.077    25.079    0b1111    20190531T142343856413
   70      -2.7225      0.00        0.00    0.042875     0.000     0.000    63.499    25.079    0b1111    20190531T142344815610
   60      -2.3302      0.50        1.25    0.037138     0.025     0.062    62.747    25.079    0b1111    20190531T142345772161
   50      -1.9413      0.00        0.00    0.031469     0.031     0.063    61.688    25.111    0b1111    20190531T142346732128
   40      -1.5512      0.00        0.00    0.025769     0.029     0.062    60.199    25.111    0b1111    20190531T142347690705
   30      -1.1618      0.61        1.25    0.020075     0.025     0.063    57.870    25.111    0b1111    20190531T142348651339
   20      -0.7725      0.00        0.00    0.014438     0.000     0.000    53.506    25.079    0b1111    20190531T142349609077
   10      -0.3832      0.61        1.25    0.008750     0.000     0.000    43.800    25.111    0b1111    20190531T142350565690
    0      -0.0000      0.00        0.00    0.003062     0.000     0.000    -0.000    25.111    0b1111    20190531T142351525552
