Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7888      0.00        0.00    0.044756     0.019     0.063   106.996    28.186       0b0    20190814T145236276938
  120      -4.5700      0.00        0.00    0.042438     0.000     0.000   107.688    28.186       0b0    20190814T145237236074
  110      -4.1881      0.62        1.25    0.038450     0.025     0.063   108.924    28.155       0b0    20190814T145238203486
  100      -3.8075      0.00        0.00    0.034500     0.000     0.000   110.362    28.186       0b0    20190814T145239169800
   90      -3.4264      0.38        1.25    0.030500     0.000     0.000   112.340    28.155       0b0    20190814T145240132030
   80      -3.0463      0.00        0.00    0.026562     0.000     0.000   114.682    28.155       0b0    20190814T145241096395
   70      -2.6650      0.00        0.00    0.022562     0.000     0.000   118.116    28.155       0b0    20190814T145242063508
   60      -2.2818      0.61        1.25    0.018625     0.000     0.000   122.510    28.186       0b0    20190814T145243030957
   50      -1.9013      0.00        0.00    0.014644     0.029     0.063   129.834    28.186       0b0    20190814T145243994977
   40      -1.5211      0.37        1.25    0.010700     0.025     0.063   142.161    28.155       0b0    20190814T145244959711
   30      -1.1400      0.00        0.00    0.006763     0.025     0.063   168.577    28.155       0b0    20190814T145245923211
   20      -0.7588      0.00        0.00    0.002875     0.000     0.000   263.913    28.155       0b0    20190814T145246891141
   10      -0.3788      0.00        0.00    0.000000     0.000     0.000     1.000    28.155       0b0    20190814T145247854168
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    28.155       0b0    20190814T145248819654
