Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7812      0.00        0.00    0.075938     0.000     0.000    62.963    24.477    0b1111    20190614T101115558701
  120      -4.5849      0.37        1.25    0.073006     0.019     0.063    62.801    24.445    0b1111    20190614T101116520985
  110      -4.2013      0.00        0.00    0.067375     0.000     0.000    62.356    24.477    0b1111    20190614T101117489350
  100      -3.8200      0.00        0.00    0.061750     0.000     0.000    61.862    24.477    0b1111    20190614T101118452027
   90      -3.4386      0.38        1.25    0.056125     0.000     0.000    61.267    24.477    0b1111    20190614T101119409138
   80      -3.0562      0.00        0.00    0.050500     0.000     0.000    60.520    24.509    0b1111    20190614T101120366778
   70      -2.6741      0.57        1.25    0.044875     0.000     0.000    59.591    24.509    0b1111    20190614T101121322224
   60      -2.2899      0.38        1.25    0.039200     0.025     0.063    58.415    24.509    0b1111    20190614T101122283393
   50      -1.9071      0.57        1.25    0.033563     0.000     0.000    56.823    24.509    0b1111    20190614T101123242075
   40      -1.5249      0.38        1.25    0.027937     0.000     0.000    54.582    24.509    0b1111    20190614T101124200840
   30      -1.1425      0.00        0.00    0.022319     0.019     0.062    51.190    24.477    0b1111    20190614T101125157073
   20      -0.7600      0.00        0.00    0.016750     0.000     0.000    45.373    24.509    0b1111    20190614T101126115937
   10      -0.3775      0.00        0.00    0.011125     0.000     0.000    33.933    24.540    0b1111    20190614T101127073791
    0      -0.0000      0.00        0.00    0.005500     0.000     0.000    -0.000    24.509    0b1111    20190614T101128032483
