Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7563      0.00        0.00    0.055938     0.000     0.000    85.028    25.048     0b111    20190412T153414924760
  120      -4.6688      0.00        0.00    0.054688     0.000     0.000    85.371    25.048     0b111    20190412T153415879436
  110      -4.2789      0.37        1.25    0.049287     0.031     0.063    86.815    25.048     0b111    20190412T153416834506
  100      -3.8913      0.00        0.00    0.043875     0.000     0.000    88.689    25.079     0b111    20190412T153417789367
   90      -3.5025      0.00        0.00    0.038494     0.019     0.063    90.989    25.048     0b111    20190412T153418744817
   80      -3.1139      0.38        1.25    0.033075     0.025     0.063    94.146    25.079     0b111    20190412T153419701709
   70      -2.7256      0.62        1.25    0.027687     0.000     0.000    98.442    25.048     0b111    20190412T153420656752
   60      -2.3345      0.61        1.25    0.022275     0.031     0.063   104.804    25.048     0b111    20190412T153421608266
   50      -1.9450      0.00        0.00    0.016881     0.019     0.063   115.217    25.048     0b111    20190412T153422562924
   40      -1.5550      0.00        0.00    0.011500     0.000     0.000   135.217    25.079     0b111    20190412T153423517468
   30      -1.1657      0.61        1.25    0.006137     0.025     0.063   189.939    25.048     0b111    20190412T153424473143
   20      -0.7768      0.61        1.25    0.000875     0.000     0.000   887.714    25.016     0b111    20190412T153425430242
   10      -0.3879      0.57        1.25    0.000000     0.000     0.000     1.000    25.048     0b111    20190412T153426386688
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.016     0b111    20190412T153427343316
