Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.080312     0.000     0.000    59.424    24.572    0b1001    20190522T150914329139
  120      -4.6689      0.37        1.25    0.078500     0.000     0.000    59.476    24.540    0b1001    20190522T150915285963
  110      -4.2788      0.00        0.00    0.071813     0.000     0.000    59.582    24.572    0b1001    20190522T150916251443
  100      -3.8900      0.00        0.00    0.065187     0.000     0.000    59.674    24.540    0b1001    20190522T150917220918
   90      -3.5020      0.61        1.25    0.058563     0.000     0.000    59.799    24.572    0b1001    20190522T150918180819
   80      -3.1125      0.00        0.00    0.051994     0.019     0.063    59.863    24.540    0b1001    20190522T150919151074
   70      -2.7237      0.00        0.00    0.045375     0.000     0.000    60.028    24.572    0b1001    20190522T150920123327
   60      -2.3313      0.00        0.00    0.038706     0.029     0.063    60.229    24.572    0b1001    20190522T150921091169
   50      -1.9425      0.00        0.00    0.032125     0.000     0.000    60.467    24.572    0b1001    20190522T150922063287
   40      -1.5525      0.00        0.00    0.025500     0.000     0.000    60.882    24.572    0b1001    20190522T150923022338
   30      -1.1638      0.00        0.00    0.018931     0.019     0.063    61.472    24.572    0b1001    20190522T150923980853
   20      -0.7737      0.00        0.00    0.012375     0.000     0.000    62.525    24.572    0b1001    20190522T150924941829
   10      -0.3850      0.00        0.00    0.005750     0.000     0.000    66.957    24.604    0b1001    20190522T150925898692
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.572    0b1001    20190522T150926855805
