Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.25684     4.38583     29.48637      29.54978     29.23272    0b1111111111111111    20190528T161447790645
 2.25680     4.38417     29.48637      29.51807     29.23272    0b1111111111111111    20190528T161448210611
 2.25670     4.38500     29.45466      29.54978     29.23272    0b1111111111111111    20190528T161448631865
 2.25680     4.38583     29.42295      29.54978     29.20101    0b1111111111111111    20190528T161449050088
 2.25675     4.38583     29.39125      29.58148     29.26443    0b1111111111111111    20190528T161449468912
 2.25680     4.38583     29.35954      29.54978     29.26443    0b1111111111111111    20190528T161449888212
 2.25675     4.38667     29.35954      29.54978     29.26443    0b1111111111111111    20190528T161450308831
 2.25675     4.38500     29.32784      29.58148     29.26443    0b1111111111111111    20190528T161450728542
 2.25666     4.38583     29.29613      29.58148     29.29613    0b1111111111111111    20190528T161451148325
 2.25675     4.38500     29.29613      29.58148     29.26443    0b1111111111111111    20190528T161451567480
 2.25680     4.38667     29.23272      29.58148     29.26443    0b1111111111111111    20190528T161451987473
 2.25670     4.38500     29.23272      29.54978     29.26443    0b1111111111111111    20190528T161452406803
 2.25675     4.38500     29.20101      29.58148     29.29613    0b1111111111111111    20190528T161452827307
 2.25666     4.38583     29.20101      29.58148     29.26443    0b1111111111111111    20190528T161453245534
 2.25675     4.38583     29.20101      29.58148     29.26443    0b1111111111111111    20190528T161453664944
 2.25675     4.38583     29.16931      29.58148     29.29613    0b1111111111111111    20190528T161454084217
 2.25670     4.38583     29.13760      29.58148     29.29613    0b1111111111111111    20190528T161454503386
 2.25670     4.38500     29.13760      29.58148     29.29613    0b1111111111111111    20190528T161454923265
 2.25670     4.38583     29.13760      29.58148     29.29613    0b1111111111111111    20190528T161455343121
 2.25670     4.38417     29.07419      29.58148     29.29613    0b1111111111111111    20190528T161455762738
 2.25670     4.38667     29.07419      29.58148     29.26443    0b1111111111111111    20190528T161456182826
 2.25670     4.38500     29.04249      29.61319     29.26443    0b1111111111111111    20190528T161456601349
 2.25661     4.38583     29.01078      29.58148     29.29613    0b1111111111111111    20190528T161457020228
 2.25666     4.38583     28.97907      29.58148     29.26443    0b1111111111111111    20190528T161457438492
 2.25666     4.38667     28.97907      29.61319     29.29613    0b1111111111111111    20190528T161457860333
 2.25661     4.38583     28.94737      29.61319     29.29613    0b1111111111111111    20190528T161458279871
 2.25661     4.38667     28.94737      29.58148     29.29613    0b1111111111111111    20190528T161458699987
 2.25661     4.38500     28.91566      29.61319     29.26443    0b1111111111111111    20190528T161459119325
 2.25666     4.38417     28.91566      29.61319     29.26443    0b1111111111111111    20190528T161459536653
 2.25661     4.38500     28.88396      29.58148     29.32784    0b1111111111111111    20190528T161459955680
 2.25661     4.38583     28.88396      29.58148     29.29613    0b1111111111111111    20190528T161500375013
 2.25666     4.38417     28.88396      29.58148     29.26443    0b1111111111111111    20190528T161500795462
 2.25666     4.38583     28.85225      29.61319     29.29613    0b1111111111111111    20190528T161501215031
 2.25670     4.38500     28.85225      29.58148     29.29613    0b1111111111111111    20190528T161501634018
 2.25661     4.38583     28.82055      29.58148     29.26443    0b1111111111111111    20190528T161502054183
 2.25661     4.38667     28.82055      29.61319     29.26443    0b1111111111111111    20190528T161502473886
 2.25666     4.38500     28.78884      29.58148     29.29613    0b1111111111111111    20190528T161502895008
 2.25661     4.38583     28.75713      29.58148     29.29613    0b1111111111111111    20190528T161503314168
 2.25661     4.38667     28.72543      29.61319     29.26443    0b1111111111111111    20190528T161503734087
 2.25661     4.38500     28.72543      29.58148     29.29613    0b1111111111111111    20190528T161504154481
 2.25661     4.38417     28.69372      29.58148     29.29613    0b1111111111111111    20190528T161504572851
 2.25661     4.38500     28.69372      29.58148     29.26443    0b1111111111111111    20190528T161504991231
 2.25661     4.38500     28.69372      29.61319     29.29613    0b1111111111111111    20190528T161505410384
 2.25661     4.38417     28.69372      29.58148     29.29613    0b1111111111111111    20190528T161505829192
 2.25661     4.38583     28.63031      29.61319     29.26443    0b1111111111111111    20190528T161506250959
 2.25666     4.38667     28.63031      29.61319     29.26443    0b1111111111111111    20190528T161506670112
 2.25661     4.38500     28.63031      29.61319     29.29613    0b1111111111111111    20190528T161507089035
 2.25661     4.38500     28.56690      29.61319     29.29613    0b1111111111111111    20190528T161507508724
 2.25661     4.38583     28.59860      29.61319     29.29613    0b1111111111111111    20190528T161507929936
 2.25661     4.38583     28.56690      29.61319     29.26443    0b1111111111111111    20190528T161508348508
 2.25661     4.38583     28.53519      29.61319     29.29613    0b1111111111111111    20190528T161508768143
 2.25661     4.38583     28.53519      29.61319     29.29613    0b1111111111111111    20190528T161509187291
 2.25661     4.38583     28.53519      29.58148     29.29613    0b1111111111111111    20190528T161509608041
 2.25661     4.38583     28.50349      29.61319     29.29613    0b1111111111111111    20190528T161510028451
 2.25656     4.38417     28.47178      29.58148     29.29613    0b1111111111111111    20190528T161510447929
 2.25652     4.38583     28.44008      29.61319     29.29613    0b1111111111111111    20190528T161510868614
 2.25656     4.38500     28.40837      29.61319     29.29613    0b1111111111111111    20190528T161511289910
 2.25661     4.38583     28.40837      29.58148     29.29613    0b1111111111111111    20190528T161511710366
 2.25661     4.38583     28.37666      29.61319     29.29613    0b1111111111111111    20190528T161512130448
 2.25661     4.38500     28.37666      29.61319     29.29613    0b1111111111111111    20190528T161512548753
 2.25656     4.38417     28.37666      29.58148     29.29613    0b1111111111111111    20190528T161512967105
 2.25661     4.38417     28.34496      29.61319     29.29613    0b1111111111111111    20190528T161513386753
 2.25656     4.38500     28.34496      29.61319     29.29613    0b1111111111111111    20190528T161513805604
 2.25656     4.38500     28.31325      29.64490     29.29613    0b1111111111111111    20190528T161514225826
 2.25652     4.38500     28.28155      29.58148     29.26443    0b1111111111111111    20190528T161514645513
 2.25656     4.38500     28.28155      29.58148     29.29613    0b1111111111111111    20190528T161515064821
 2.25656     4.38583     28.28155      29.61319     29.29613    0b1111111111111111    20190528T161515486052
 2.25652     4.38500     28.28155      29.61319     29.29613    0b1111111111111111    20190528T161515905068
 2.25656     4.38667     28.24984      29.61319     29.29613    0b1111111111111111    20190528T161516324136
 2.25652     4.38417     28.21814      29.61319     29.32784    0b1111111111111111    20190528T161516742781
 2.25661     4.38583     28.24984      29.61319     29.29613    0b1111111111111111    20190528T161517161662
 2.25652     4.38667     28.21814      29.61319     29.29613    0b1111111111111111    20190528T161517581183
 2.25652     4.38500     28.18643      29.61319     29.29613    0b1111111111111111    20190528T161518001170
 2.25647     4.38583     28.18643      29.61319     29.29613    0b1111111111111111    20190528T161518421521
 2.25647     4.38500     28.15472      29.61319     29.29613    0b1111111111111111    20190528T161518841227
 2.25652     4.38500     28.15472      29.61319     29.29613    0b1111111111111111    20190528T161519260036
 2.25647     4.38500     28.12302      29.61319     29.29613    0b1111111111111111    20190528T161519680127
 2.25647     4.38500     28.12302      29.61319     29.32784    0b1111111111111111    20190528T161520100225
 2.25642     4.38417     28.12302      29.61319     29.29613    0b1111111111111111    20190528T161520519733
 2.25652     4.38500     28.12302      29.61319     29.29613    0b1111111111111111    20190528T161520938567
 2.25652     4.38333     28.09131      29.61319     29.29613    0b1111111111111111    20190528T161521357875
 2.25652     4.38500     28.09131      29.61319     29.32784    0b1111111111111111    20190528T161521776638
 2.25642     4.38417     28.05961      29.61319     29.29613    0b1111111111111111    20190528T161522195694
 2.25652     4.38417     28.02790      29.61319     29.29613    0b1111111111111111    20190528T161522615582
 2.25647     4.38500     28.02790      29.61319     29.29613    0b1111111111111111    20190528T161523036313
 2.25647     4.38500     27.99620      29.61319     29.29613    0b1111111111111111    20190528T161523456590
 2.25642     4.38583     27.99620      29.61319     29.29613    0b1111111111111111    20190528T161523876814
 2.25647     4.38583     27.96449      29.61319     29.29613    0b1111111111111111    20190528T161524296581
 2.25642     4.38417     27.96449      29.61319     29.29613    0b1111111111111111    20190528T161524716832
 2.25642     4.38500     27.96449      29.61319     29.29613    0b1111111111111111    20190528T161525135649
 2.25642     4.38583     27.93278      29.61319     29.29613    0b1111111111111111    20190528T161525551682
 2.25642     4.38500     27.93278      29.61319     29.29613    0b1111111111111111    20190528T161525974137
 2.25642     4.38417     27.93278      29.61319     29.29613    0b1111111111111111    20190528T161526394747
 2.25642     4.38417     27.86937      29.61319     29.29613    0b1111111111111111    20190528T161526814999
 2.25647     4.38333     27.86937      29.61319     29.29613    0b1111111111111111    20190528T161527234875
 2.25642     4.38500     27.86937      29.61319     29.29613    0b1111111111111111    20190528T161527654232
 2.25642     4.38500     27.86937      29.61319     29.29613    0b1111111111111111    20190528T161528074725
 2.25642     4.38500     27.86937      29.61319     29.29613    0b1111111111111111    20190528T161528494693
 2.25642     4.38583     27.83767      29.61319     29.32784    0b1111111111111111    20190528T161528915256
 2.25647     4.38417     27.83767      29.61319     29.32784    0b1111111111111111    20190528T161529334958
 2.25642     4.38500     27.80596      29.64490     29.29613    0b1111111111111111    20190528T161529753713
 2.25647     4.38500     27.80596      29.61319     29.29613    0b1111111111111111    20190528T161530173930
 2.25642     4.38500     27.77425      29.64490     29.32784    0b1111111111111111    20190528T161530594923
 2.25638     4.38667     27.74255      29.61319     29.29613    0b1111111111111111    20190528T161531014546
 2.25642     4.38583     27.74255      29.61319     29.32784    0b1111111111111111    20190528T161531434834
 2.25642     4.38500     27.74255      29.64490     29.29613    0b1111111111111111    20190528T161531853534
 2.25642     4.38500     27.71084      29.61319     29.29613    0b1111111111111111    20190528T161532273695
 2.25642     4.38583     27.74255      29.61319     29.29613    0b1111111111111111    20190528T161532694275
 2.25642     4.38500     27.67914      29.61319     29.29613    0b1111111111111111    20190528T161533114423
 2.25638     4.38583     27.67914      29.61319     29.29613    0b1111111111111111    20190528T161533533317
 2.25642     4.38667     27.64743      29.61319     29.29613    0b1111111111111111    20190528T161533953111
 2.25647     4.38500     27.64743      29.61319     29.29613    0b1111111111111111    20190528T161534374000
 2.25642     4.38583     27.64743      29.61319     29.29613    0b1111111111111111    20190528T161534795248
 2.25642     4.38417     27.64743      29.61319     29.29613    0b1111111111111111    20190528T161535216029
 2.25638     4.38500     27.61573      29.61319     29.29613    0b1111111111111111    20190528T161535635369
 2.25642     4.38583     27.64743      29.61319     29.29613    0b1111111111111111    20190528T161536054678
 2.25642     4.38583     27.58402      29.61319     29.32784    0b1111111111111111    20190528T161536473838
 2.25642     4.38583     27.55231      29.61319     29.32784    0b1111111111111111    20190528T161536892834
 2.25642     4.38500     27.58402      29.64490     29.29613    0b1111111111111111    20190528T161537312738
 2.25638     4.38583     27.55231      29.61319     29.32784    0b1111111111111111    20190528T161537732462
 2.25642     4.38500     27.55231      29.61319     29.29613    0b1111111111111111    20190528T161538152514
 2.25642     4.38667     27.55231      29.64490     29.32784    0b1111111111111111    20190528T161538570822
 2.25642     4.38583     27.48890      29.61319     29.32784    0b1111111111111111    20190528T161538991928
 2.25642     4.38500     27.52061      29.61319     29.32784    0b1111111111111111    20190528T161539411584
 2.25633     4.38500     27.48890      29.64490     29.32784    0b1111111111111111    20190528T161539831326
 2.25638     4.38500     27.52061      29.61319     29.29613    0b1111111111111111    20190528T161540251044
 2.25642     4.38500     27.48890      29.64490     29.29613    0b1111111111111111    20190528T161540670425
 2.25638     4.38500     27.48890      29.61319     29.29613    0b1111111111111111    20190528T161541089686
 2.25638     4.38583     27.45720      29.61319     29.32784    0b1111111111111111    20190528T161541510161
 2.25638     4.38417     27.45720      29.64490     29.29613    0b1111111111111111    20190528T161541931003
 2.25642     4.38583     27.45720      29.64490     29.29613    0b1111111111111111    20190528T161542351384
 2.25633     4.38250     27.45720      29.61319     29.29613    0b1111111111111111    20190528T161542771152
