Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7771      0.57        1.25    0.070688     0.000     0.000    67.581    24.762    0b1111    20190618T154718870759
  120      -4.7650      0.00        0.00    0.070500     0.000     0.000    67.589    24.794    0b1111    20190618T154719835081
  110      -4.4394      0.63        1.25    0.065775     0.031     0.062    67.493    24.762    0b1111    20190618T154720798589
  100      -4.0358      0.61        1.25    0.059937     0.000     0.000    67.333    24.762    0b1111    20190618T154721764479
   90      -3.6336      0.37        1.25    0.054062     0.000     0.000    67.212    24.762    0b1111    20190618T154722732901
   80      -3.2300      0.00        0.00    0.048219     0.031     0.063    66.986    24.762    0b1111    20190618T154723698043
   70      -2.8275      0.00        0.00    0.042375     0.000     0.000    66.726    24.794    0b1111    20190618T154724665156
   60      -2.4213      0.00        0.00    0.036438     0.000     0.000    66.449    24.731    0b1111    20190618T154725625250
   50      -2.0165      0.50        1.25    0.030562     0.000     0.000    65.980    24.762    0b1111    20190618T154726592748
   40      -1.6125      0.00        0.00    0.024681     0.019     0.063    65.333    24.731    0b1111    20190618T154727559231
   30      -1.2075      0.00        0.00    0.018750     0.000     0.000    64.400    24.731    0b1111    20190618T154728524344
   20      -0.8037      0.00        0.00    0.012875     0.000     0.000    62.427    24.731    0b1111    20190618T154729489352
   10      -0.3992      0.61        1.25    0.007000     0.000     0.000    57.036    24.699    0b1111    20190618T154730460445
    0      -0.0000      0.00        0.00    0.001063     0.000     0.000    -0.000    24.731    0b1111    20190618T154731428830
