Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.065375     0.000     0.000    72.906    25.206     0b111    20190606T153136044840
  120      -4.6900      0.00        0.00    0.064313     0.000     0.000    72.925    25.206     0b111    20190606T153137002297
  110      -4.2990      0.50        1.25    0.059000     0.000     0.000    72.864    25.206     0b111    20190606T153137960060
  100      -3.9091      0.57        1.25    0.053631     0.019     0.063    72.889    25.206     0b111    20190606T153138919542
   90      -3.5193      0.61        1.25    0.048312     0.000     0.000    72.843    25.206     0b111    20190606T153139878398
   80      -3.1288      0.00        0.00    0.043000     0.000     0.000    72.762    25.238     0b111    20190606T153140836886
   70      -2.7376      0.37        1.25    0.037675     0.025     0.062    72.664    25.206     0b111    20190606T153141798840
   60      -2.3450      0.00        0.00    0.032313     0.000     0.000    72.573    25.238     0b111    20190606T153142758857
   50      -1.9537      0.00        0.00    0.026944     0.019     0.063    72.512    25.238     0b111    20190606T153143718105
   40      -1.5625      0.00        0.00    0.021625     0.000     0.000    72.254    25.238     0b111    20190606T153144677606
   30      -1.1713      0.00        0.00    0.016313     0.000     0.000    71.801    25.238     0b111    20190606T153145636939
   20      -0.7800      0.00        0.00    0.011000     0.000     0.000    70.909    25.206     0b111    20190606T153146595682
   10      -0.3887      0.00        0.00    0.005662     0.031     0.063    68.653    25.238     0b111    20190606T153147555538
    0      -0.0000      0.00        0.00    0.000344     0.031     0.062    -0.000    25.238     0b111    20190606T153148515519
