Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.064250     0.000     0.000    74.319    26.126     0b111    20181019T164450280675
  120      -4.5528      0.50        1.25    0.061187     0.000     0.000    74.407    26.157     0b111    20181019T164451236649
  110      -4.1725      0.00        0.00    0.056000     0.000     0.000    74.509    26.157     0b111    20181019T164452194007
  100      -3.7925      0.00        0.00    0.050844     0.031     0.063    74.591    26.157     0b111    20181019T164453150497
   90      -3.4138      0.00        0.00    0.045687     0.000     0.000    74.720    26.157     0b111    20181019T164454107197
   80      -3.0338      0.00        0.00    0.040531     0.031     0.063    74.850    26.157     0b111    20181019T164455062950
   70      -2.6550      0.00        0.00    0.035375     0.000     0.000    75.053    26.126     0b111    20181019T164456019570
   60      -2.2725      0.00        0.00    0.030200     0.025     0.063    75.248    26.126     0b111    20181019T164456974569
   50      -1.8936      0.37        1.25    0.025062     0.000     0.000    75.556    26.126     0b111    20181019T164457930541
   40      -1.5137      0.00        0.00    0.019938     0.000     0.000    75.925    26.157     0b111    20181019T164458890929
   30      -1.1350      0.00        0.00    0.014813     0.000     0.000    76.624    26.126     0b111    20181019T164459854020
   20      -0.7550      0.00        0.00    0.009750     0.000     0.000    77.436    26.126     0b111    20181019T164500810247
   10      -0.3763      0.00        0.00    0.004687     0.000     0.000    80.267    26.094     0b111    20181019T164501767170
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.062     0b111    20181019T164502723714
