Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7968      0.61        1.25    0.069375     0.000     0.000    69.142    23.177    0b1111    20181017T100056785897
  120      -4.5275      0.00        0.00    0.065425     0.025     0.063    69.201    23.177    0b1111    20181017T100057740971
  110      -4.1489      0.38        1.25    0.059875     0.000     0.000    69.292    23.177    0b1111    20181017T100058695879
  100      -3.7725      0.00        0.00    0.054312     0.000     0.000    69.459    23.177    0b1111    20181017T100059650693
   90      -3.3963      0.00        0.00    0.048806     0.019     0.063    69.586    23.177    0b1111    20181017T100100608088
   80      -3.0188      0.00        0.00    0.043250     0.000     0.000    69.798    23.177    0b1111    20181017T100101564932
   70      -2.6412      0.00        0.00    0.037744     0.019     0.063    69.978    23.177    0b1111    20181017T100102522641
   60      -2.2625      0.00        0.00    0.032187     0.000     0.000    70.291    23.209    0b1111    20181017T100103476992
   50      -1.8850      0.00        0.00    0.026688     0.000     0.000    70.632    23.209    0b1111    20181017T100104432486
   40      -1.5087      0.00        0.00    0.021138     0.025     0.063    71.378    23.209    0b1111    20181017T100105387662
   30      -1.1312      0.00        0.00    0.015637     0.025     0.063    72.342    23.209    0b1111    20181017T100106341591
   20      -0.7538      0.00        0.00    0.010188     0.000     0.000    73.988    23.209    0b1111    20181017T100107297101
   10      -0.3775      0.00        0.00    0.004687     0.000     0.000    80.533    23.209    0b1111    20181017T100108252422
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.177    0b1111    20181017T100109209909
