Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7888      0.00        0.00    0.064000     0.000     0.000    74.824    23.748    0b1111    20190412T145312202440
  120      -4.6478      0.50        1.25    0.061937     0.000     0.000    75.039    23.811    0b1111    20190412T145313157956
  110      -4.2592      0.61        1.25    0.056256     0.019     0.063    75.712    23.811    0b1111    20190412T145314113417
  100      -3.8724      0.37        1.25    0.050625     0.000     0.000    76.491    23.811    0b1111    20190412T145315068632
   90      -3.4850      0.00        0.00    0.045000     0.000     0.000    77.444    23.811    0b1111    20190412T145316022246
   80      -3.0968      0.61        1.25    0.039375     0.000     0.000    78.648    23.811    0b1111    20190412T145316976853
   70      -2.7088      0.00        0.00    0.033750     0.000     0.000    80.259    23.811    0b1111    20190412T145317931842
   60      -2.3188      0.00        0.00    0.028062     0.000     0.000    82.628    23.843    0b1111    20190412T145318888324
   50      -1.9312      0.00        0.00    0.022437     0.000     0.000    86.072    23.811    0b1111    20190412T145319843070
   40      -1.5437      0.00        0.00    0.016813     0.000     0.000    91.822    23.843    0b1111    20190412T145320797831
   30      -1.1562      0.00        0.00    0.011188     0.000     0.000   103.352    23.843    0b1111    20190412T145321755898
   20      -0.7699      0.37        1.25    0.005625     0.000     0.000   136.867    23.843    0b1111    20190412T145322712302
   10      -0.3821      0.57        1.25    0.000063     0.000     0.000  6114.000    23.843    0b1111    20190412T145323667870
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.843    0b1111    20190412T145324622644
