Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7786      0.38        1.25    0.059500     0.000     0.000    80.313    28.408     0b111    20190610T111552771772
  120      -4.6785      0.50        1.25    0.058088     0.031     0.063    80.542    28.408     0b111    20190610T111553729626
  110      -4.2875      0.00        0.00    0.052763     0.025     0.063    81.260    28.440     0b111    20190610T111554688502
  100      -3.8975      0.00        0.00    0.047444     0.019     0.063    82.150    28.408     0b111    20190610T111555645598
   90      -3.5088      0.00        0.00    0.042138     0.025     0.063    83.269    28.440     0b111    20190610T111556600387
   80      -3.1187      0.00        0.00    0.036813     0.000     0.000    84.720    28.440     0b111    20190610T111557558875
   70      -2.7288      0.00        0.00    0.031544     0.029     0.063    86.507    28.440     0b111    20190610T111558516558
   60      -2.3363      0.00        0.00    0.026188     0.000     0.000    89.212    28.440     0b111    20190610T111559474747
   50      -1.9462      0.00        0.00    0.020925     0.025     0.063    93.011    28.440     0b111    20190610T111600432779
   40      -1.5571      0.57        1.25    0.015625     0.000     0.000    99.656    28.440     0b111    20190610T111601396417
   30      -1.1675      0.00        0.00    0.010369     0.019     0.063   112.598    28.440     0b111    20190610T111602369769
   20      -0.7774      0.37        1.25    0.005125     0.000     0.000   151.683    28.408     0b111    20190610T111603338394
   10      -0.3875      0.00        0.00    0.000000     0.000     0.000     1.000    28.440     0b111    20190610T111604306466
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    28.440     0b111    20190610T111605264436
