Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7597      0.50        1.25    0.066937     0.000     0.000    71.107    31.706     0b111    20190611T153818206125
  120      -4.6112      0.00        0.00    0.064875     0.000     0.000    71.079    31.706     0b111    20190611T153819164843
  110      -4.2263      0.00        0.00    0.059619     0.019     0.063    70.888    31.706     0b111    20190611T153820122683
  100      -3.8425      0.00        0.00    0.054325     0.025     0.063    70.732    31.706     0b111    20190611T153821079341
   90      -3.4588      0.00        0.00    0.049063     0.000     0.000    70.497    31.737     0b111    20190611T153822036890
   80      -3.0750      0.00        0.00    0.043812     0.000     0.000    70.185    31.706     0b111    20190611T153822993143
   70      -2.6900      0.00        0.00    0.038562     0.000     0.000    69.757    31.737     0b111    20190611T153823959802
   60      -2.3036      0.37        1.25    0.033306     0.019     0.063    69.165    31.737     0b111    20190611T153824917283
   50      -1.9187      0.00        0.00    0.028031     0.031     0.062    68.450    31.706     0b111    20190611T153825878021
   40      -1.5337      0.00        0.00    0.022794     0.029     0.063    67.288    31.706     0b111    20190611T153826840862
   30      -1.1496      0.57        1.25    0.017550     0.025     0.063    65.506    31.706     0b111    20190611T153827800976
   20      -0.7650      0.00        0.00    0.012313     0.000     0.000    62.132    31.737     0b111    20190611T153828757687
   10      -0.3811      0.38        1.25    0.007063     0.000     0.000    53.965    31.706     0b111    20190611T153829723942
    0      -0.0000      0.00        0.00    0.001850     0.031     0.063    -0.000    31.706     0b111    20190611T153830682392
