Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7399      0.37        1.25    0.059913     0.031     0.063    79.113    24.477    0b1111    20190531T134223425405
  120      -4.5012      0.00        0.00    0.056356     0.029     0.062    79.871    24.509    0b1111    20190531T134224382954
  110      -4.1250      0.00        0.00    0.050769     0.029     0.063    81.251    24.477    0b1111    20190531T134225345976
  100      -3.7500      0.00        0.00    0.045187     0.000     0.000    82.988    24.509    0b1111    20190531T134226305922
   90      -3.3758      0.61        1.25    0.039625     0.000     0.000    85.192    24.509    0b1111    20190531T134227264822
   80      -3.0000      0.00        0.00    0.034063     0.000     0.000    88.073    24.509    0b1111    20190531T134228222805
   70      -2.6250      0.00        0.00    0.028500     0.000     0.000    92.105    24.509    0b1111    20190531T134229180753
   60      -2.2475      0.00        0.00    0.022906     0.031     0.063    98.117    24.509    0b1111    20190531T134230140559
   50      -1.8725      0.00        0.00    0.017344     0.031     0.063   107.964    24.509    0b1111    20190531T134231093472
   40      -1.4976      0.37        1.25    0.011813     0.000     0.000   126.783    24.540    0b1111    20190531T134232051125
   30      -1.1237      0.00        0.00    0.006250     0.000     0.000   179.800    24.540    0b1111    20190531T134233009713
   20      -0.7488      0.00        0.00    0.000750     0.000     0.000   998.333    24.540    0b1111    20190531T134233969347
   10      -0.3738      0.00        0.00    0.000000     0.000     0.000     1.000    24.540    0b1111    20190531T134234929287
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.540    0b1111    20190531T134235888570
