Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7475      0.00        0.00    0.086313     0.000     0.000    55.004    24.255    0b1001    20191205T154422291379
  120      -4.6938      0.00        0.00    0.085331     0.029     0.063    55.006    24.255    0b1001    20191205T154423253924
  110      -4.3013      0.00        0.00    0.078625     0.000     0.000    54.706    24.287    0b1001    20191205T154424212817
  100      -3.9087      0.00        0.00    0.072000     0.000     0.000    54.288    24.287    0b1001    20191205T154425172285
   90      -3.5175      0.00        0.00    0.065375     0.000     0.000    53.805    24.318    0b1001    20191205T154426133265
   80      -3.1262      0.00        0.00    0.058800     0.025     0.063    53.168    24.287    0b1001    20191205T154427094630
   70      -2.7338      0.00        0.00    0.052187     0.000     0.000    52.383    24.318    0b1001    20191205T154428053560
   60      -2.3400      0.00        0.00    0.045500     0.000     0.000    51.429    24.287    0b1001    20191205T154429013379
   50      -1.9487      0.00        0.00    0.038938     0.000     0.000    50.048    24.287    0b1001    20191205T154429974110
   40      -1.5575      0.00        0.00    0.032375     0.000     0.000    48.108    24.318    0b1001    20191205T154430941723
   30      -1.1671      0.57        1.25    0.025750     0.000     0.000    45.325    24.318    0b1001    20191205T154431907482
   20      -0.7762      0.00        0.00    0.019250     0.000     0.000    40.325    24.318    0b1001    20191205T154432869818
   10      -0.3850      0.00        0.00    0.012663     0.031     0.063    30.405    24.318    0b1001    20191205T154433829429
    0      -0.0000      0.00        0.00    0.006062     0.000     0.000    -0.000    24.318    0b1001    20191205T154434797920
