Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7716      0.57        1.25    0.074750     0.000     0.000    63.834    23.335    0b1001    20190624T110902897060
  120      -4.4475      0.00        0.00    0.069187     0.000     0.000    64.282    23.335    0b1001    20190624T110903863508
  110      -4.0751      0.37        1.25    0.062875     0.000     0.000    64.813    23.367    0b1001    20190624T110904828519
  100      -3.7050      0.00        0.00    0.056563     0.000     0.000    65.503    23.367    0b1001    20190624T110905794157
   90      -3.3344      0.62        1.25    0.050263     0.025     0.063    66.339    23.367    0b1001    20190624T110906758864
   80      -2.9636      0.38        1.25    0.044000     0.000     0.000    67.355    23.367    0b1001    20190624T110907723228
   70      -2.5925      0.00        0.00    0.037687     0.000     0.000    68.789    23.399    0b1001    20190624T110908689595
   60      -2.2188      0.00        0.00    0.031375     0.000     0.000    70.717    23.367    0b1001    20190624T110909658474
   50      -1.8478      0.50        1.25    0.025094     0.031     0.063    73.634    23.399    0b1001    20190624T110910628335
   40      -1.4775      0.00        0.00    0.018813     0.000     0.000    78.538    23.367    0b1001    20190624T110911599069
   30      -1.1074      0.37        1.25    0.012563     0.000     0.000    88.149    23.367    0b1001    20190624T110912565927
   20      -0.7354      0.57        1.25    0.006313     0.000     0.000   116.495    23.367    0b1001    20190624T110913536124
   10      -0.3650      0.00        0.00    0.000063     0.000     0.000  5840.000    23.367    0b1001    20190624T110914500188
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.367    0b1001    20190624T110915470639
