Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.049375     0.000     0.000    96.532    25.872       0b0    20190605T135430965354
  120      -4.5487      0.00        0.00    0.047019     0.029     0.063    96.743    25.872       0b0    20190605T135431922946
  110      -4.1675      0.00        0.00    0.043000     0.000     0.000    96.919    25.872       0b0    20190605T135432881168
  100      -3.7888      0.00        0.00    0.038925     0.025     0.063    97.335    25.840       0b0    20190605T135433839169
   90      -3.4096      0.57        1.25    0.034875     0.000     0.000    97.767    25.840       0b0    20190605T135434796028
   80      -3.0300      0.00        0.00    0.030812     0.000     0.000    98.337    25.872       0b0    20190605T135435766669
   70      -2.6500      0.00        0.00    0.026750     0.000     0.000    99.065    25.840       0b0    20190605T135436730006
   60      -2.2681      0.63        1.25    0.022700     0.025     0.063    99.917    25.872       0b0    20190605T135437688739
   50      -1.8888      0.00        0.00    0.018687     0.000     0.000   101.070    25.840       0b0    20190605T135438644471
   40      -1.5087      0.00        0.00    0.014625     0.000     0.000   103.162    25.840       0b0    20190605T135439601806
   30      -1.1287      0.00        0.00    0.010625     0.000     0.000   106.235    25.808       0b0    20190605T135440557703
   20      -0.7493      0.61        1.25    0.006625     0.000     0.000   113.094    25.840       0b0    20190605T135441517199
   10      -0.3700      0.00        0.00    0.002581     0.029     0.062   143.341    25.840       0b0    20190605T135442476371
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.840       0b0    20190605T135443434641
