Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7514      0.38        1.25    0.065687     0.000     0.000    72.333    23.684    0b1111    20181011T121938036134
  120      -4.4325      0.00        0.00    0.060950     0.025     0.063    72.724    23.716    0b1111    20181011T121939086864
  110      -4.0625      0.00        0.00    0.055500     0.000     0.000    73.198    23.684    0b1111    20181011T121940138302
  100      -3.6938      0.00        0.00    0.050062     0.000     0.000    73.783    23.716    0b1111    20181011T121941188573
   90      -3.3237      0.00        0.00    0.044669     0.029     0.063    74.409    23.716    0b1111    20181011T121942240184
   80      -2.9550      0.00        0.00    0.039250     0.000     0.000    75.287    23.716    0b1111    20181011T121943290670
   70      -2.5857      0.61        1.25    0.033813     0.000     0.000    76.473    23.716    0b1111    20181011T121944340519
   60      -2.2138      0.00        0.00    0.028406     0.031     0.062    77.932    23.716    0b1111    20181011T121945392270
   50      -1.8450      0.00        0.00    0.023000     0.000     0.000    80.217    23.716    0b1111    20181011T121946441361
   40      -1.4750      0.00        0.00    0.017625     0.000     0.000    83.688    23.716    0b1111    20181011T121947494342
   30      -1.1062      0.00        0.00    0.012250     0.000     0.000    90.306    23.748    0b1111    20181011T121948545450
   20      -0.7362      0.00        0.00    0.006925     0.025     0.063   106.318    23.716    0b1111    20181011T121949596264
   10      -0.3675      0.00        0.00    0.001562     0.000     0.000   235.200    23.716    0b1111    20181011T121950647018
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.716    0b1111    20181011T121951699350
