Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7652      0.50        1.25    0.060875     0.000     0.000    78.279    23.494    0b1111    20191205T144059037359
  120      -4.5774      0.37        1.25    0.058063     0.000     0.000    78.835    23.494    0b1111    20191205T144059996206
  110      -4.1938      0.00        0.00    0.052381     0.019     0.063    80.062    23.526    0b1111    20191205T144100957433
  100      -3.8125      0.00        0.00    0.046750     0.000     0.000    81.551    23.526    0b1111    20191205T144101912966
   90      -3.4312      0.00        0.00    0.041125     0.000     0.000    83.435    23.526    0b1111    20191205T144102869409
   80      -3.0487      0.00        0.00    0.035463     0.031     0.063    85.971    23.526    0b1111    20191205T144103824522
   70      -2.6663      0.00        0.00    0.029844     0.031     0.063    89.340    23.557    0b1111    20191205T144104781780
   60      -2.2825      0.00        0.00    0.024188     0.000     0.000    94.367    23.557    0b1111    20191205T144105737278
   50      -1.9013      0.00        0.00    0.018563     0.000     0.000   102.424    23.557    0b1111    20191205T144106692219
   40      -1.5200      0.00        0.00    0.012962     0.031     0.063   117.261    23.557    0b1111    20191205T144107649706
   30      -1.1387      0.00        0.00    0.007375     0.000     0.000   154.407    23.557    0b1111    20191205T144108610693
   20      -0.7575      0.00        0.00    0.001813     0.000     0.000   417.931    23.557    0b1111    20191205T144109570943
   10      -0.3763      0.00        0.00    0.000000     0.000     0.000     1.000    23.557    0b1111    20191205T144110529659
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.557    0b1111    20191205T144111488016
