Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7746      0.57        1.25    0.077187     0.000     0.000    61.857    24.889    0b1001    20190625T145734113845
  120      -4.7388      0.00        0.00    0.076562     0.000     0.000    61.894    24.889    0b1001    20190625T145735077814
  110      -4.3450      0.00        0.00    0.069919     0.029     0.063    62.144    24.889    0b1001    20190625T145736040922
  100      -3.9494      0.63        1.25    0.063250     0.000     0.000    62.441    24.889    0b1001    20190625T145737007409
   90      -3.5550      0.00        0.00    0.056625     0.000     0.000    62.781    24.889    0b1001    20190625T145737969790
   80      -3.1605      0.61        1.25    0.049994     0.019     0.063    63.218    24.921    0b1001    20190625T145738933006
   70      -2.7653      0.50        1.25    0.043325     0.025     0.063    63.826    24.921    0b1001    20190625T145739894409
   60      -2.3686      0.37        1.25    0.036675     0.025     0.062    64.584    24.889    0b1001    20190625T145740853977
   50      -1.9738      0.00        0.00    0.030031     0.031     0.063    65.723    24.921    0b1001    20190625T145741817956
   40      -1.5796      0.57        1.25    0.023438     0.000     0.000    67.397    24.921    0b1001    20190625T145742781692
   30      -1.1838      0.00        0.00    0.016813     0.000     0.000    70.409    24.921    0b1001    20190625T145743743898
   20      -0.7888      0.00        0.00    0.010194     0.019     0.063    77.376    24.889    0b1001    20190625T145744704379
   10      -0.3950      0.00        0.00    0.003594     0.031     0.062   109.913    24.889    0b1001    20190625T145745668289
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.889    0b1001    20190625T145746631024
