Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.083688     0.000     0.000    56.938    24.096    0b1001    20190524T153932036695
  120      -4.5213      0.00        0.00    0.079500     0.000     0.000    56.871    24.096    0b1001    20190524T153932996748
  110      -4.1437      0.00        0.00    0.073194     0.019     0.063    56.613    24.128    0b1001    20190524T153933957495
  100      -3.7675      0.00        0.00    0.066937     0.000     0.000    56.284    24.128    0b1001    20190524T153934917747
   90      -3.3913      0.00        0.00    0.060625     0.000     0.000    55.938    24.160    0b1001    20190524T153935882965
   80      -3.0148      0.50        1.25    0.054363     0.025     0.063    55.456    24.096    0b1001    20190524T153936854327
   70      -2.6375      0.00        0.00    0.048063     0.000     0.000    54.876    24.128    0b1001    20190524T153937812954
   60      -2.2584      0.57        1.25    0.041750     0.000     0.000    54.093    24.160    0b1001    20190524T153938771651
   50      -1.8813      0.00        0.00    0.035500     0.000     0.000    52.993    24.128    0b1001    20190524T153939731170
   40      -1.5050      0.00        0.00    0.029250     0.000     0.000    51.453    24.128    0b1001    20190524T153940690110
   30      -1.1287      0.00        0.00    0.022987     0.025     0.063    49.103    24.160    0b1001    20190524T153941646846
   20      -0.7518      0.61        1.25    0.016756     0.019     0.063    44.864    24.128    0b1001    20190524T153942604585
   10      -0.3750      0.00        0.00    0.010500     0.000     0.000    35.714    24.128    0b1001    20190524T153943565110
    0      -0.0000      0.00        0.00    0.004250     0.000     0.000    -0.000    24.160    0b1001    20190524T153944526182
