Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7437      0.00        0.00    0.077431     0.019     0.063    61.264    24.287    0b1001    20190529T132646574709
  120      -4.6850      0.00        0.00    0.076375     0.000     0.000    61.342    24.287    0b1001    20190529T132647533842
  110      -4.2938      0.00        0.00    0.069625     0.000     0.000    61.670    24.318    0b1001    20190529T132648491988
  100      -3.9025      0.00        0.00    0.062944     0.019     0.062    62.000    24.318    0b1001    20190529T132649448814
   90      -3.5125      0.00        0.00    0.056269     0.029     0.063    62.424    24.318    0b1001    20190529T132650405921
   80      -3.1212      0.00        0.00    0.049619     0.019     0.063    62.905    24.287    0b1001    20190529T132651361157
   70      -2.7300      0.00        0.00    0.042938     0.000     0.000    63.581    24.318    0b1001    20190529T132652317275
   60      -2.3363      0.00        0.00    0.036250     0.000     0.000    64.448    24.318    0b1001    20190529T132653273249
   50      -1.9462      0.00        0.00    0.029562     0.000     0.000    65.835    24.318    0b1001    20190529T132654231715
   40      -1.5563      0.00        0.00    0.022937     0.000     0.000    67.847    20.292    0b1001    20190529T132655188598
   30      -1.1663      0.00        0.00    0.016313     0.000     0.000    71.494    24.318    0b1001    20190529T132656145930
   20      -0.7762      0.00        0.00    0.009750     0.000     0.000    79.615    24.287    0b1001    20190529T132657102153
   10      -0.3862      0.00        0.00    0.003125     0.000     0.000   123.600    24.287    0b1001    20190529T132658064145
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318    0b1001    20190529T132659024297
