Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.076125     0.000     0.000    62.677    24.984    0b1111    20190614T164103239659
  120      -4.6330      0.61        1.25    0.074063     0.000     0.000    62.555    25.016    0b1111    20190614T164104203368
  110      -4.2459      0.57        1.25    0.068325     0.025     0.062    62.142    25.016    0b1111    20190614T164105165751
  100      -3.8587      0.00        0.00    0.062625     0.000     0.000    61.617    24.984    0b1111    20190614T164106126616
   90      -3.4737      0.00        0.00    0.056894     0.029     0.063    61.057    25.016    0b1111    20190614T164107092591
   80      -3.0875      0.00        0.00    0.051187     0.000     0.000    60.317    24.984    0b1111    20190614T164108055680
   70      -2.7000      0.00        0.00    0.045488     0.025     0.062    59.357    25.048    0b1111    20190614T164109019429
   60      -2.3115      0.50        1.25    0.039750     0.000     0.000    58.151    25.016    0b1111    20190614T164109988347
   50      -1.9263      0.00        0.00    0.034050     0.025     0.063    56.571    25.016    0b1111    20190614T164110956375
   40      -1.5404      0.57        1.25    0.028375     0.000     0.000    54.286    25.016    0b1111    20190614T164111926643
   30      -1.1550      0.00        0.00    0.022656     0.031     0.063    50.979    25.048    0b1111    20190614T164112898110
   20      -0.7687      0.00        0.00    0.017000     0.000     0.000    45.221    25.016    0b1111    20190614T164113868715
   10      -0.3838      0.00        0.00    0.011313     0.000     0.000    33.923    25.016    0b1111    20190614T164114835615
    0      -0.0000      0.00        0.00    0.005625     0.000     0.000    -0.000    25.048    0b1111    20190614T164115804348
