Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7888      0.00        0.00    0.067350     0.031     0.062    71.102    29.391     0b111    20190610T135733212764
  120      -4.5698      0.50        1.25    0.064356     0.029     0.062    71.007    29.360     0b111    20190610T135734177645
  110      -4.1875      0.00        0.00    0.059181     0.019     0.063    70.757    29.360     0b111    20190610T135735143215
  100      -3.8062      0.00        0.00    0.054000     0.000     0.000    70.486    29.391     0b111    20190610T135736109495
   90      -3.4263      0.00        0.00    0.048812     0.000     0.000    70.192    29.423     0b111    20190610T135737077443
   80      -3.0450      0.00        0.00    0.043681     0.019     0.063    69.710    29.391     0b111    20190610T135738040683
   70      -2.6637      0.00        0.00    0.038500     0.000     0.000    69.188    29.423     0b111    20190610T135739010826
   60      -2.2812      0.00        0.00    0.033313     0.000     0.000    68.480    29.391     0b111    20190610T135739979542
   50      -1.9000      0.00        0.00    0.028125     0.000     0.000    67.556    29.391     0b111    20190610T135740943770
   40      -1.5188      0.00        0.00    0.023000     0.000     0.000    66.033    29.423     0b111    20190610T135741903978
   30      -1.1387      0.00        0.00    0.017813     0.000     0.000    63.930    29.391     0b111    20190610T135742863486
   20      -0.7575      0.00        0.00    0.012688     0.000     0.000    59.704    29.423     0b111    20190610T135743824636
   10      -0.3775      0.00        0.00    0.007500     0.000     0.000    50.333    29.423     0b111    20190610T135744782064
    0      -0.0000      0.00        0.00    0.002369     0.019     0.063    -0.000    29.423     0b111    20190610T135745740950
