Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7687      0.00        0.00    0.074769     0.029     0.062    63.780    24.635    0b1001    20190606T154634848037
  120      -4.7488      0.00        0.00    0.074438     0.000     0.000    63.795    24.635    0b1001    20190606T154635807267
  110      -4.3544      0.63        1.25    0.067681     0.019     0.062    64.337    24.667    0b1001    20190606T154636767773
  100      -3.9588      0.00        0.00    0.060875     0.000     0.000    65.031    24.635    0b1001    20190606T154637727864
   90      -3.5637      0.00        0.00    0.054125     0.000     0.000    65.843    24.635    0b1001    20190606T154638690766
   80      -3.1687      0.00        0.00    0.047363     0.025     0.063    66.904    24.667    0b1001    20190606T154639658679
   70      -2.7728      0.50        1.25    0.040619     0.019     0.063    68.263    24.667    0b1001    20190606T154640629843
   60      -2.3748      0.50        1.25    0.033813     0.000     0.000    70.233    24.635    0b1001    20190606T154641602077
   50      -1.9788      0.00        0.00    0.027062     0.000     0.000    73.118    24.667    0b1001    20190606T154642572552
   40      -1.5827      0.50        1.25    0.020281     0.031     0.063    78.040    24.667    0b1001    20190606T154643537015
   30      -1.1850      0.00        0.00    0.013537     0.031     0.062    87.535    24.667    0b1001    20190606T154644498474
   20      -0.7898      0.50        1.25    0.006813     0.000     0.000   115.927    24.635    0b1001    20190606T154645459615
   10      -0.3925      0.00        0.00    0.000125     0.000     0.000  3140.000    24.667    0b1001    20190606T154646418593
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.667    0b1001    20190606T154647378812
