Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.065313     0.000     0.000    72.957    24.318    0b1111    20190603T154705927320
  120      -4.6988      0.00        0.00    0.064313     0.000     0.000    73.061    24.318    0b1111    20190603T154706885928
  110      -4.3062      0.00        0.00    0.058437     0.000     0.000    73.690    24.318    0b1111    20190603T154707846321
  100      -3.9138      0.00        0.00    0.052562     0.000     0.000    74.459    24.350    0b1111    20190603T154708805057
   90      -3.5225      0.00        0.00    0.046687     0.000     0.000    75.448    24.318    0b1111    20190603T154709765664
   80      -3.1313      0.00        0.00    0.040856     0.029     0.063    76.641    24.318    0b1111    20190603T154710729170
   70      -2.7397      0.50        1.25    0.035000     0.000     0.000    78.279    24.318    0b1111    20190603T154711688367
   60      -2.3455      0.61        1.25    0.029125     0.000     0.000    80.532    24.318    0b1111    20190603T154712646828
   50      -1.9537      0.00        0.00    0.023250     0.000     0.000    84.032    24.318    0b1111    20190603T154713604353
   40      -1.5612      0.00        0.00    0.017437     0.000     0.000    89.534    24.350    0b1111    20190603T154714563065
   30      -1.1704      0.57        1.25    0.011569     0.019     0.063   101.167    28.377    0b1111    20190603T154715520418
   20      -0.7788      0.00        0.00    0.005812     0.000     0.000   133.978    24.350    0b1111    20190603T154716477017
   10      -0.3886      0.37        1.25    0.000000     0.000     0.000     1.000    24.350    0b1111    20190603T154717434143
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    28.377    0b1111    20190603T154718394031
