Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7752      0.50        1.25    0.054675     0.025     0.063    87.339    24.604     0b111    20190618T145529117245
  120      -4.6300      0.00        0.00    0.052625     0.000     0.000    87.981    24.604     0b111    20190618T145530081170
  110      -4.2425      0.00        0.00    0.047312     0.000     0.000    89.670    24.604     0b111    20190618T145531048755
  100      -3.8563      0.00        0.00    0.042019     0.029     0.063    91.775    24.604     0b111    20190618T145532021554
   90      -3.4711      0.37        1.25    0.036744     0.019     0.063    94.468    24.604     0b111    20190618T145532993912
   80      -3.0850      0.00        0.00    0.031438     0.000     0.000    98.131    24.604     0b111    20190618T145533956650
   70      -2.6976      0.37        1.25    0.026125     0.000     0.000   103.258    24.604     0b111    20190618T145534919053
   60      -2.3100      0.00        0.00    0.020813     0.000     0.000   110.991    24.635     0b111    20190618T145535879535
   50      -1.9240      0.50        1.25    0.015563     0.000     0.000   123.631    24.604     0b111    20190618T145536843150
   40      -1.5388      0.00        0.00    0.010269     0.029     0.063   149.848    24.635     0b111    20190618T145537807546
   30      -1.1527      0.50        1.25    0.005000     0.000     0.000   230.550    24.635     0b111    20190618T145538771525
   20      -0.7663      0.00        0.00    0.000000     0.000     0.000     1.000    24.604     0b111    20190618T145539732781
   10      -0.3813      0.00        0.00    0.000000     0.000     0.000     1.000    24.635     0b111    20190618T145540696751
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.604     0b111    20190618T145541659957
