Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7579      0.57        1.25    0.074125     0.000     0.000    64.187    29.803    0b1001    20190612T135452711628
  120      -4.7400      0.00        0.00    0.073750     0.000     0.000    64.271    29.835    0b1001    20190612T135453671622
  110      -4.3462      0.00        0.00    0.067000     0.000     0.000    64.869    29.803    0b1001    20190612T135454631493
  100      -3.9513      0.00        0.00    0.060256     0.019     0.063    65.574    29.835    0b1001    20190612T135455596367
   90      -3.5566      0.57        1.25    0.053562     0.000     0.000    66.401    29.835    0b1001    20190612T135456563487
   80      -3.1612      0.00        0.00    0.046862     0.025     0.063    67.458    29.835    0b1001    20190612T135457523473
   70      -2.7650      0.00        0.00    0.040125     0.000     0.000    68.910    29.835    0b1001    20190612T135458483684
   60      -2.3675      0.00        0.00    0.033381     0.019     0.063    70.923    29.803    0b1001    20190612T135459443630
   50      -1.9738      0.00        0.00    0.026713     0.031     0.063    73.889    29.835    0b1001    20190612T135500402037
   40      -1.5792      0.61        1.25    0.020063     0.000     0.000    78.717    29.835    0b1001    20190612T135501360646
   30      -1.1850      0.00        0.00    0.013375     0.000     0.000    88.598    29.835    0b1001    20190612T135502323121
   20      -0.7900      0.00        0.00    0.006750     0.000     0.000   117.037    29.835    0b1001    20190612T135503282867
   10      -0.3963      0.00        0.00    0.000125     0.000     0.000  3170.000    29.835    0b1001    20190612T135504240853
    0      -0.0001      0.38        1.25    0.000000     0.000     0.000     1.000    29.803    0b1001    20190612T135505205987
