Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7860      0.50        1.25    0.062625     0.000     0.000    76.423    23.938     0b111    20190409T144233154847
  120      -4.4627      0.50        1.25    0.058250     0.000     0.000    76.614    23.938     0b111    20190409T144234110055
  110      -4.0900      0.00        0.00    0.053250     0.000     0.000    76.808    23.938     0b111    20190409T144235067537
  100      -3.7175      0.00        0.00    0.048238     0.025     0.063    77.067    23.970     0b111    20190409T144236023312
   90      -3.3463      0.00        0.00    0.043250     0.000     0.000    77.370    23.970     0b111    20190409T144236981399
   80      -2.9737      0.00        0.00    0.038219     0.031     0.063    77.809    23.970     0b111    20190409T144237936866
   70      -2.6011      0.37        1.25    0.033250     0.000     0.000    78.229    23.970     0b111    20190409T144238895264
   60      -2.2262      0.00        0.00    0.028187     0.000     0.000    78.980    23.970     0b111    20190409T144239855198
   50      -1.8538      0.00        0.00    0.023244     0.019     0.063    79.753    23.970     0b111    20190409T144240809981
   40      -1.4816      0.57        1.25    0.018250     0.000     0.000    81.185    23.970     0b111    20190409T144241765467
   30      -1.1100      0.00        0.00    0.013313     0.000     0.000    83.380    23.970     0b111    20190409T144242722052
   20      -0.7375      0.00        0.00    0.008375     0.000     0.000    88.060    23.970     0b111    20190409T144243677404
   10      -0.3656      0.63        1.25    0.003394     0.029     0.063   107.735    24.001     0b111    20190409T144244634045
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.970     0b111    20190409T144245589238
