Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7925      0.00        0.00    0.057700     0.025     0.063    83.059    23.367    0b1111    20190910T084656496697
  120      -4.6787      0.00        0.00    0.056063     0.000     0.000    83.456    23.367    0b1111    20190910T084657461208
  110      -4.2875      0.00        0.00    0.050375     0.000     0.000    85.112    23.367    0b1111    20190910T084658426221
  100      -3.8968      0.61        1.25    0.044750     0.000     0.000    87.078    23.367    0b1111    20190910T084659392794
   90      -3.5075      0.00        0.00    0.039125     0.000     0.000    89.649    23.399    0b1111    20190910T084700357913
   80      -3.1175      0.00        0.00    0.033488     0.025     0.063    93.094    23.367    0b1111    20190910T084701323750
   70      -2.7266      0.57        1.25    0.027850     0.031     0.063    97.904    23.399    0b1111    20190910T084702280272
   60      -2.3350      0.00        0.00    0.022188     0.000     0.000   105.239    23.399    0b1111    20190910T084703248615
   50      -1.9450      0.00        0.00    0.016563     0.000     0.000   117.434    23.431    0b1111    20190910T084704213127
   40      -1.5547      0.50        1.25    0.010950     0.025     0.063   141.986    23.399    0b1111    20190910T084705175804
   30      -1.1650      0.00        0.00    0.005375     0.000     0.000   216.744    23.399    0b1111    20190910T084706144968
   20      -0.7739      0.37        1.25    0.000000     0.000     0.000     1.000    23.399    0b1111    20190910T084707110262
   10      -0.3850      0.00        0.00    0.000000     0.000     0.000     1.000    23.399    0b1111    20190910T084708077535
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.399    0b1111    20190910T084709041772
