Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.076081     0.029     0.062    62.811    24.984    0b1111    20190625T152856327615
  120      -4.7025      0.00        0.00    0.074875     0.000     0.000    62.805    24.984    0b1111    20190625T152857298001
  110      -4.3100      0.00        0.00    0.069050     0.025     0.062    62.419    25.016    0b1111    20190625T152858263342
  100      -3.9175      0.00        0.00    0.063225     0.031     0.063    61.961    25.016    0b1111    20190625T152859229421
   90      -3.5275      0.00        0.00    0.057425     0.025     0.063    61.428    25.016    0b1111    20190625T152900194041
   80      -3.1350      0.00        0.00    0.051625     0.000     0.000    60.726    25.016    0b1111    20190625T152901167531
   70      -2.7426      0.37        1.25    0.045812     0.000     0.000    59.866    25.016    0b1111    20190625T152902138288
   60      -2.3487      0.00        0.00    0.040000     0.000     0.000    58.719    25.016    0b1111    20190625T152903112394
   50      -1.9568      0.61        1.25    0.034206     0.029     0.063    57.204    25.016    0b1111    20190625T152904083386
   40      -1.5650      0.00        0.00    0.028437     0.000     0.000    55.033    25.048    0b1111    20190625T152905048721
   30      -1.1725      0.00        0.00    0.022687     0.000     0.000    51.680    25.048    0b1111    20190625T152906017711
   20      -0.7800      0.00        0.00    0.016937     0.000     0.000    46.052    25.016    0b1111    20190625T152906989259
   10      -0.3875      0.00        0.00    0.011125     0.000     0.000    34.831    25.016    0b1111    20190625T152907961328
    0      -0.0000      0.00        0.00    0.005375     0.000     0.000    -0.000    25.016    0b1111    20190625T152908932186
