Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8000      0.00        0.00    0.057563     0.000     0.000    83.388    24.572     0b111    20190410T160215559663
  120      -4.6600      0.00        0.00    0.055644     0.029     0.063    83.747    24.572     0b111    20190410T160216518387
  110      -4.2700      0.00        0.00    0.050375     0.000     0.000    84.764    24.604     0b111    20190410T160217475714
  100      -3.8813      0.00        0.00    0.045125     0.000     0.000    86.011    24.604     0b111    20190410T160218431483
   90      -3.4937      0.00        0.00    0.039869     0.019     0.063    87.631    24.604     0b111    20190410T160219387182
   80      -3.1050      0.00        0.00    0.034581     0.029     0.063    89.789    24.604     0b111    20190410T160220343200
   70      -2.7162      0.00        0.00    0.029325     0.025     0.063    92.626    24.604     0b111    20190410T160221298934
   60      -2.3259      0.57        1.25    0.024062     0.000     0.000    96.660    24.635     0b111    20190410T160222255427
   50      -1.9375      0.00        0.00    0.018813     0.000     0.000   102.990    24.604     0b111    20190410T160223212178
   40      -1.5488      0.00        0.00    0.013563     0.000     0.000   114.194    24.604     0b111    20190410T160224171015
   30      -1.1600      0.00        0.00    0.008331     0.029     0.063   139.235    24.635     0b111    20190410T160225132389
   20      -0.7720      0.61        1.25    0.003181     0.019     0.063   242.672    24.604     0b111    20190410T160226096756
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    24.604     0b111    20190410T160227058657
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.604     0b111    20190410T160228021859
