Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7926      0.37        1.25    0.074375     0.000     0.000    64.439    24.160    0b1001    20190521T160526326256
  120      -4.7238      0.00        0.00    0.073187     0.000     0.000    64.543    24.128    0b1001    20190521T160527285732
  110      -4.3290      0.50        1.25    0.066613     0.025     0.063    64.988    24.160    0b1001    20190521T160528244723
  100      -3.9350      0.00        0.00    0.060013     0.025     0.063    65.570    24.160    0b1001    20190521T160529201914
   90      -3.5414      0.37        1.25    0.053438     0.000     0.000    66.271    24.160    0b1001    20190521T160530161261
   80      -3.1478      0.50        1.25    0.046894     0.029     0.063    67.125    24.160    0b1001    20190521T160531120123
   70      -2.7542      0.61        1.25    0.040369     0.019     0.063    68.227    24.160    0b1001    20190521T160532079781
   60      -2.3588      0.00        0.00    0.033750     0.000     0.000    69.889    24.160    0b1001    20190521T160533037243
   50      -1.9650      0.00        0.00    0.027213     0.031     0.063    72.209    24.160    0b1001    20190521T160533992838
   40      -1.5719      0.62        1.25    0.020688     0.000     0.000    75.982    24.192    0b1001    20190521T160534953737
   30      -1.1784      0.57        1.25    0.014131     0.019     0.062    83.388    24.192    0b1001    20190521T160535912432
   20      -0.7850      0.00        0.00    0.007638     0.025     0.063   102.782    24.192    0b1001    20190521T160536869962
   10      -0.3925      0.00        0.00    0.001125     0.000     0.000   348.889    24.192    0b1001    20190521T160537828780
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.160    0b1001    20190521T160538788404
