Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7575      0.00        0.00    0.076250     0.000     0.000    62.393    23.240    0b1001    20190524T113041926862
  120      -4.6963      0.00        0.00    0.075125     0.000     0.000    62.512    23.272    0b1001    20190524T113042885087
  110      -4.3037      0.00        0.00    0.068319     0.019     0.062    62.995    23.240    0b1001    20190524T113043843359
  100      -3.9125      0.00        0.00    0.061625     0.000     0.000    63.489    23.272    0b1001    20190524T113044804800
   90      -3.5213      0.00        0.00    0.054894     0.029     0.063    64.147    23.272    0b1001    20190524T113045764330
   80      -3.1300      0.00        0.00    0.048188     0.000     0.000    64.955    23.272    0b1001    20190524T113046723182
   70      -2.7379      0.57        1.25    0.041500     0.000     0.000    65.973    23.272    0b1001    20190524T113047685873
   60      -2.3440      0.50        1.25    0.034763     0.025     0.063    67.429    23.304    0b1001    20190524T113048646731
   50      -1.9525      0.00        0.00    0.028062     0.000     0.000    69.577    23.304    0b1001    20190524T113049604015
   40      -1.5609      0.57        1.25    0.021375     0.000     0.000    73.023    23.272    0b1001    20190524T113050564242
   30      -1.1700      0.00        0.00    0.014694     0.019     0.062    79.626    23.304    0b1001    20190524T113051522980
   20      -0.7775      0.00        0.00    0.008069     0.019     0.063    96.359    23.304    0b1001    20190524T113052485238
   10      -0.3874      0.38        1.25    0.001437     0.000     0.000   269.478    23.272    0b1001    20190524T113053441455
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.304    0b1001    20190524T113054399894
