Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7950      0.00        0.00    0.050250     0.000     0.000    95.423    26.538       0b0    20181008T171704786328
  120      -4.7663      0.00        0.00    0.049894     0.029     0.063    95.528    26.538       0b0    20181008T171705836242
  110      -4.3687      0.00        0.00    0.045687     0.000     0.000    95.622    26.538       0b0    20181008T171706887651
  100      -3.9700      0.00        0.00    0.041500     0.000     0.000    95.663    26.538       0b0    20181008T171707937825
   90      -3.5725      0.00        0.00    0.037312     0.000     0.000    95.745    26.506       0b0    20181008T171708987021
   80      -3.1750      0.00        0.00    0.033087     0.031     0.063    95.958    26.538       0b0    20181008T171710038082
   70      -2.7772      0.50        1.25    0.028875     0.000     0.000    96.182    26.506       0b0    20181008T171711088852
   60      -2.3775      0.00        0.00    0.024688     0.000     0.000    96.304    26.538       0b0    20181008T171712140529
   50      -1.9800      0.00        0.00    0.020500     0.000     0.000    96.585    26.538       0b0    20181008T171713191009
   40      -1.5837      0.00        0.00    0.016313     0.000     0.000    97.088    26.506       0b0    20181008T171714241484
   30      -1.1875      0.00        0.00    0.012125     0.000     0.000    97.938    26.538       0b0    20181008T171715290242
   20      -0.7900      0.00        0.00    0.008006     0.019     0.063    98.673    26.506       0b0    20181008T171716340576
   10      -0.3937      0.00        0.00    0.003875     0.000     0.000   101.613    26.506       0b0    20181008T171717390571
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.506       0b0    20181008T171718443466
