Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7506      0.62        1.25    0.086938     0.000     0.000    54.644    24.033    0b1001    20190412T131951489237
  120      -4.6300      0.00        0.00    0.084863     0.025     0.063    54.559    24.033    0b1001    20190412T131952445731
  110      -4.2425      0.00        0.00    0.078250     0.000     0.000    54.217    24.033    0b1001    20190412T131953400069
  100      -3.8563      0.00        0.00    0.071688     0.000     0.000    53.793    24.001    0b1001    20190412T131954354365
   90      -3.4700      0.00        0.00    0.065088     0.031     0.063    53.313    24.033    0b1001    20190412T131955309040
   80      -3.0838      0.00        0.00    0.058500     0.000     0.000    52.714    24.033    0b1001    20190412T131956265899
   70      -2.6971      0.57        1.25    0.051938     0.000     0.000    51.930    24.033    0b1001    20190412T131957220805
   60      -2.3086      0.37        1.25    0.045312     0.000     0.000    50.949    24.033    0b1001    20190412T131958175252
   50      -1.9225      0.00        0.00    0.038750     0.000     0.000    49.613    24.001    0b1001    20190412T131959133228
   40      -1.5375      0.00        0.00    0.032187     0.000     0.000    47.767    24.033    0b1001    20190412T132000090005
   30      -1.1525      0.00        0.00    0.025625     0.000     0.000    44.976    24.001    0b1001    20190412T132001044627
   20      -0.7659      0.57        1.25    0.019125     0.000     0.000    40.046    24.065    0b1001    20190412T132001999587
   10      -0.3813      0.00        0.00    0.012563     0.000     0.000    30.348    24.033    0b1001    20190412T132002955040
    0      -0.0000      0.00        0.00    0.006000     0.000     0.000    -0.000    24.033    0b1001    20190412T132003910776
