Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7700      0.00        0.00    0.065750     0.000     0.000    72.548    24.604     0b111    20190410T160229830895
  120      -4.6325      0.00        0.00    0.063825     0.025     0.062    72.581    24.635     0b111    20190410T160230787408
  110      -4.2450      0.00        0.00    0.058500     0.000     0.000    72.564    24.635     0b111    20190410T160231745088
  100      -3.8587      0.00        0.00    0.053187     0.000     0.000    72.550    24.635     0b111    20190410T160232701747
   90      -3.4734      0.57        1.25    0.047875     0.000     0.000    72.551    24.635     0b111    20190410T160233656317
   80      -3.0864      0.37        1.25    0.042563     0.000     0.000    72.514    24.635     0b111    20190410T160234612369
   70      -2.7001      0.37        1.25    0.037250     0.000     0.000    72.487    24.635     0b111    20190410T160235566418
   60      -2.3116      0.57        1.25    0.031938     0.000     0.000    72.380    24.635     0b111    20190410T160236523308
   50      -1.9250      0.00        0.00    0.026625     0.000     0.000    72.300    24.635     0b111    20190410T160237478181
   40      -1.5388      0.00        0.00    0.021363     0.025     0.062    72.030    24.667     0b111    20190410T160238435035
   30      -1.1525      0.00        0.00    0.016063     0.000     0.000    71.751    24.635     0b111    20190410T160239391600
   20      -0.7661      0.37        1.25    0.010813     0.000     0.000    70.855    24.635     0b111    20190410T160240350473
   10      -0.3800      0.00        0.00    0.005537     0.031     0.063    68.623    24.635     0b111    20190410T160241305986
    0      -0.0000      0.00        0.00    0.000300     0.025     0.062    -0.000    24.635     0b111    20190410T160242261090
