Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7737      0.00        0.00    0.067687     0.000     0.000    70.526    24.160    0b1111    20190531T175712451727
  120      -4.6538      0.00        0.00    0.065925     0.025     0.063    70.592    24.128    0b1111    20190531T175713407786
  110      -4.2650      0.00        0.00    0.060225     0.031     0.063    70.818    24.128    0b1111    20190531T175714363186
  100      -3.8762      0.00        0.00    0.054531     0.031     0.062    71.083    24.160    0b1111    20190531T175715320505
   90      -3.4898      0.50        1.25    0.048875     0.000     0.000    71.402    24.160    0b1111    20190531T175716277501
   80      -3.1013      0.00        0.00    0.043187     0.000     0.000    71.809    24.160    0b1111    20190531T175717231854
   70      -2.7138      0.00        0.00    0.037500     0.000     0.000    72.367    24.160    0b1111    20190531T175718185707
   60      -2.3235      0.50        1.25    0.031813     0.000     0.000    73.037    24.160    0b1111    20190531T175719143337
   50      -1.9350      0.00        0.00    0.026188     0.000     0.000    73.890    24.160    0b1111    20190531T175720098721
   40      -1.5475      0.00        0.00    0.020563     0.000     0.000    75.258    24.160    0b1111    20190531T175721054956
   30      -1.1600      0.00        0.00    0.014938     0.000     0.000    77.657    24.160    0b1111    20190531T175722009566
   20      -0.7716      0.57        1.25    0.009331     0.029     0.063    82.693    24.160    0b1111    20190531T175722965384
   10      -0.3850      0.00        0.00    0.003700     0.025     0.063   104.054    24.160    0b1111    20190531T175723922260
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.160    0b1111    20190531T175724878461
