Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8003      0.50        1.25    0.053750     0.000     0.000    89.307    24.604       0b0    20190618T151935805207
  120      -4.5273      0.50        1.25    0.050881     0.019     0.063    88.977    24.635       0b0    20190618T151936769709
  110      -4.1487      0.00        0.00    0.047000     0.000     0.000    88.271    24.604       0b0    20190618T151937737240
  100      -3.7713      0.00        0.00    0.043063     0.000     0.000    87.576    24.604       0b0    20190618T151938706366
   90      -3.3950      0.00        0.00    0.039187     0.000     0.000    86.635    24.604       0b0    20190618T151939671694
   80      -3.0171      0.57        1.25    0.035250     0.000     0.000    85.592    24.604       0b0    20190618T151940638147
   70      -2.6388      0.00        0.00    0.031375     0.000     0.000    84.104    24.604       0b0    20190618T151941601806
   60      -2.2587      0.00        0.00    0.027437     0.000     0.000    82.323    24.604       0b0    20190618T151942567697
   50      -1.8813      0.00        0.00    0.023525     0.031     0.063    79.968    24.604       0b0    20190618T151943537247
   40      -1.5040      0.50        1.25    0.019625     0.000     0.000    76.637    24.604       0b0    20190618T151944505613
   30      -1.1274      0.37        1.25    0.015750     0.000     0.000    71.579    24.604       0b0    20190618T151945474594
   20      -0.7500      0.00        0.00    0.011875     0.000     0.000    63.158    24.604       0b0    20190618T151946438564
   10      -0.3725      0.00        0.00    0.007994     0.019     0.063    46.599    24.572       0b0    20190618T151947402285
    0      -0.0000      0.00        0.00    0.004062     0.000     0.000    -0.000    24.604       0b0    20190618T151948366244
