Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7575      0.00        0.00    0.073838     0.031     0.062    64.432    25.523    0b1111    20190812T152429897533
  120      -4.5526      0.37        1.25    0.070812     0.000     0.000    64.291    25.555    0b1111    20190812T152430859161
  110      -4.1725      0.00        0.00    0.065219     0.031     0.063    63.977    25.555    0b1111    20190812T152431822613
  100      -3.7925      0.00        0.00    0.059625     0.000     0.000    63.606    25.555    0b1111    20190812T152432786476
   90      -3.4138      0.00        0.00    0.054056     0.019     0.062    63.152    25.587    0b1111    20190812T152433750596
   80      -3.0338      0.00        0.00    0.048438     0.000     0.000    62.632    25.587    0b1111    20190812T152434712775
   70      -2.6537      0.00        0.00    0.042875     0.000     0.000    61.895    25.587    0b1111    20190812T152435680156
   60      -2.2721      0.57        1.25    0.037250     0.000     0.000    60.997    25.587    0b1111    20190812T152436649041
   50      -1.8929      0.57        1.25    0.031694     0.019     0.063    59.724    25.587    0b1111    20190812T152437611776
   40      -1.5137      0.00        0.00    0.026125     0.000     0.000    57.943    25.618    0b1111    20190812T152438573649
   30      -1.1350      0.00        0.00    0.020569     0.019     0.063    55.181    25.618    0b1111    20190812T152439539144
   20      -0.7560      0.50        1.25    0.015063     0.000     0.000    50.191    25.618    0b1111    20190812T152440505813
   10      -0.3763      0.00        0.00    0.009500     0.000     0.000    39.605    25.587    0b1111    20190812T152441462627
    0      -0.0000      0.00        0.00    0.003937     0.000     0.000    -0.000    25.618    0b1111    20190812T152442428076
