Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8050      0.00        0.00    0.052562     0.000     0.000    91.415    24.509       0b0    20190412T132857838006
  120      -4.7925      0.00        0.00    0.052438     0.000     0.000    91.395    24.509       0b0    20190412T132858792381
  110      -4.4025      0.00        0.00    0.048250     0.000     0.000    91.244    24.509       0b0    20190412T132859748981
  100      -4.0025      0.00        0.00    0.044000     0.000     0.000    90.966    24.509       0b0    20190412T132900704086
   90      -3.6038      0.00        0.00    0.039738     0.025     0.063    90.689    24.509       0b0    20190412T132901657438
   80      -3.2038      0.00        0.00    0.035456     0.029     0.063    90.358    24.540       0b0    20190412T132902611959
   70      -2.8025      0.00        0.00    0.031187     0.000     0.000    89.860    24.477       0b0    20190412T132903566533
   60      -2.4000      0.00        0.00    0.026938     0.000     0.000    89.095    24.477       0b0    20190412T132904522657
   50      -2.0005      0.61        1.25    0.022687     0.000     0.000    88.176    24.540       0b0    20190412T132905477666
   40      -1.6010      0.50        1.25    0.018437     0.000     0.000    86.834    24.509       0b0    20190412T132906434112
   30      -1.2000      0.00        0.00    0.014188     0.000     0.000    84.581    24.477       0b0    20190412T132907391973
   20      -0.8000      0.00        0.00    0.010000     0.000     0.000    80.000    24.477       0b0    20190412T132908346755
   10      -0.3988      0.00        0.00    0.005750     0.000     0.000    69.348    24.477       0b0    20190412T132909300691
    0      -0.0000      0.00        0.00    0.001506     0.019     0.063    -0.000    24.509       0b0    20190412T132910255961
