Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.055125     0.000     0.000    86.553    26.823     0b111    20190613T152213223520
  120      -4.5834      0.57        1.25    0.052500     0.000     0.000    87.302    26.823     0b111    20190613T152214183457
  110      -4.2000      0.00        0.00    0.047188     0.000     0.000    89.007    26.823     0b111    20190613T152215142412
  100      -3.8188      0.00        0.00    0.041875     0.000     0.000    91.194    26.791     0b111    20190613T152216107086
   90      -3.4375      0.00        0.00    0.036563     0.000     0.000    94.017    26.791     0b111    20190613T152217060559
   80      -3.0559      0.57        1.25    0.031250     0.000     0.000    97.788    26.823     0b111    20190613T152218018951
   70      -2.6737      0.00        0.00    0.025962     0.031     0.063   102.985    26.791     0b111    20190613T152218976389
   60      -2.2887      0.00        0.00    0.020625     0.000     0.000   110.970    26.823     0b111    20190613T152219935411
   50      -1.9075      0.00        0.00    0.015350     0.031     0.062   124.267    26.823     0b111    20190613T152220893232
   40      -1.5250      0.00        0.00    0.010063     0.000     0.000   151.553    26.823     0b111    20190613T152221849400
   30      -1.1438      0.00        0.00    0.004750     0.000     0.000   240.789    26.823     0b111    20190613T152222807254
   20      -0.7613      0.00        0.00    0.000000     0.000     0.000     1.000    26.823     0b111    20190613T152223765483
   10      -0.3799      0.37        1.25    0.000000     0.000     0.000     1.000    26.823     0b111    20190613T152224722919
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.791     0b111    20190613T152225679571
