Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7675      0.00        0.00    0.055938     0.000     0.000    85.229    24.160       0b0    20190411T154553478889
  120      -4.6656      0.62        1.25    0.054875     0.000     0.000    85.023    24.160       0b0    20190411T154554436081
  110      -4.2762      0.00        0.00    0.050750     0.000     0.000    84.261    24.160       0b0    20190411T154555390226
  100      -3.8875      0.00        0.00    0.046687     0.000     0.000    83.266    24.192       0b0    20190411T154556346962
   90      -3.4988      0.00        0.00    0.042563     0.000     0.000    82.203    24.160       0b0    20190411T154557305532
   80      -3.1100      0.00        0.00    0.038500     0.000     0.000    80.779    24.160       0b0    20190411T154558262244
   70      -2.7200      0.00        0.00    0.034375     0.000     0.000    79.127    24.160       0b0    20190411T154559217998
   60      -2.3287      0.00        0.00    0.030250     0.000     0.000    76.983    24.160       0b0    20190411T154600174774
   50      -1.9413      0.00        0.00    0.026188     0.000     0.000    74.129    24.160       0b0    20190411T154601130859
   40      -1.5525      0.00        0.00    0.022125     0.000     0.000    70.169    24.160       0b0    20190411T154602088866
   30      -1.1650      0.00        0.00    0.018019     0.029     0.063    64.655    24.160       0b0    20190411T154603044308
   20      -0.7762      0.00        0.00    0.014000     0.000     0.000    55.446    24.128       0b0    20190411T154604000461
   10      -0.3875      0.00        0.00    0.009875     0.000     0.000    39.241    24.160       0b0    20190411T154604957323
    0      -0.0000      0.00        0.00    0.005812     0.000     0.000    -0.000    24.160       0b0    20190411T154605913893
