Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7695      0.61        1.25    0.065813     0.000     0.000    72.471    24.350    0b1111    20190528T154245381806
  120      -4.5838      0.00        0.00    0.063075     0.025     0.063    72.671    24.350    0b1111    20190528T154246341641
  110      -4.2005      0.61        1.25    0.057537     0.031     0.062    73.005    24.350    0b1111    20190528T154247297428
  100      -3.8188      0.00        0.00    0.052000     0.000     0.000    73.438    24.350    0b1111    20190528T154248260121
   90      -3.4371      0.57        1.25    0.046438     0.000     0.000    74.016    24.350    0b1111    20190528T154249216688
   80      -3.0550      0.00        0.00    0.040875     0.000     0.000    74.740    24.382    0b1111    20190528T154250172165
   70      -2.6725      0.00        0.00    0.035375     0.000     0.000    75.548    24.382    0b1111    20190528T154251129923
   60      -2.2875      0.00        0.00    0.029813     0.000     0.000    76.730    24.350    0b1111    20190528T154252085648
   50      -1.9050      0.00        0.00    0.024250     0.000     0.000    78.557    24.382    0b1111    20190528T154253042261
   40      -1.5236      0.37        1.25    0.018737     0.025     0.062    81.314    24.382    0b1111    20190528T154253999912
   30      -1.1412      0.00        0.00    0.013188     0.000     0.000    86.540    24.413    0b1111    20190528T154254957973
   20      -0.7588      0.00        0.00    0.007719     0.031     0.063    98.300    24.382    0b1111    20190528T154255917833
   10      -0.3764      0.37        1.25    0.002194     0.019     0.062   171.567    24.413    0b1111    20190528T154256878608
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.382    0b1111    20190528T154257835926
