Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7854      0.57        1.25    0.065500     0.000     0.000    73.059    24.223     0b111    20190624T122320206761
  120      -4.5781      0.63        1.25    0.062625     0.000     0.000    73.104    24.223     0b111    20190624T122321172876
  110      -4.1951      0.37        1.25    0.057375     0.000     0.000    73.118    24.255     0b111    20190624T122322137050
  100      -3.8137      0.00        0.00    0.052125     0.000     0.000    73.165    24.223     0b111    20190624T122323103450
   90      -3.4325      0.00        0.00    0.046875     0.000     0.000    73.227    24.255     0b111    20190624T122324068215
   80      -3.0513      0.00        0.00    0.041625     0.000     0.000    73.303    24.255     0b111    20190624T122325032293
   70      -2.6700      0.00        0.00    0.036375     0.000     0.000    73.402    24.223     0b111    20190624T122325998527
   60      -2.2855      0.61        1.25    0.031119     0.019     0.063    73.444    24.255     0b111    20190624T122326963857
   50      -1.9038      0.00        0.00    0.025875     0.000     0.000    73.575    24.223     0b111    20190624T122327929148
   40      -1.5225      0.00        0.00    0.020650     0.031     0.063    73.729    24.255     0b111    20190624T122328894765
   30      -1.1401      0.37        1.25    0.015438     0.000     0.000    73.854    24.223     0b111    20190624T122329864439
   20      -0.7588      0.00        0.00    0.010250     0.000     0.000    74.024    24.255     0b111    20190624T122330836818
   10      -0.3775      0.00        0.00    0.005062     0.000     0.000    74.568    24.223     0b111    20190624T122331807058
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.255     0b111    20190624T122332768679
