Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7980      0.61        1.25    0.068925     0.025     0.063    69.612    30.247    0b1111    20190611T132047752782
  120      -4.5300      0.00        0.00    0.064937     0.000     0.000    69.759    30.247    0b1111    20190611T132048711046
  110      -4.1512      0.00        0.00    0.059437     0.000     0.000    69.842    30.279    0b1111    20190611T132049665284
  100      -3.7750      0.00        0.00    0.053875     0.000     0.000    70.070    30.279    0b1111    20190611T132050625536
   90      -3.3975      0.00        0.00    0.048375     0.000     0.000    70.233    30.247    0b1111    20190611T132051583341
   80      -3.0200      0.00        0.00    0.042875     0.000     0.000    70.437    30.247    0b1111    20190611T132052542753
   70      -2.6425      0.00        0.00    0.037375     0.000     0.000    70.702    30.279    0b1111    20190611T132053500862
   60      -2.2625      0.00        0.00    0.031813     0.000     0.000    71.120    30.311    0b1111    20190611T132054458052
   50      -1.8851      0.37        1.25    0.026312     0.000     0.000    71.644    30.342    0b1111    20190611T132055416709
   40      -1.5087      0.00        0.00    0.020875     0.000     0.000    72.275    30.311    0b1111    20190611T132056374599
   30      -1.1312      0.00        0.00    0.015375     0.000     0.000    73.577    30.342    0b1111    20190611T132057332426
   20      -0.7528      0.50        1.25    0.009938     0.000     0.000    75.748    30.311    0b1111    20190611T132058290912
   10      -0.3763      0.00        0.00    0.004500     0.000     0.000    83.611    30.311    0b1111    20190611T132059251360
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    30.311    0b1111    20190611T132100217430
