Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7800      0.00        0.00    0.075938     0.000     0.000    62.947    30.564    0b1111    20190611T180910899776
  120      -4.6763      0.00        0.00    0.074375     0.000     0.000    62.874    30.596    0b1111    20190611T180911858470
  110      -4.2852      0.50        1.25    0.068575     0.025     0.063    62.490    30.596    0b1111    20190611T180912817047
  100      -3.8950      0.00        0.00    0.062813     0.000     0.000    62.010    30.596    0b1111    20190611T180913777031
   90      -3.5063      0.00        0.00    0.057063     0.000     0.000    61.446    30.596    0b1111    20190611T180914735274
   80      -3.1163      0.00        0.00    0.051312     0.000     0.000    60.731    30.596    0b1111    20190611T180915693681
   70      -2.7262      0.00        0.00    0.045544     0.029     0.063    59.860    30.596    0b1111    20190611T180916651374
   60      -2.3348      0.50        1.25    0.039750     0.000     0.000    58.736    30.596    0b1111    20190611T180917608589
   50      -1.9450      0.00        0.00    0.034000     0.000     0.000    57.206    30.628    0b1111    20190611T180918574076
   40      -1.5563      0.00        0.00    0.028250     0.000     0.000    55.088    30.596    0b1111    20190611T180919533528
   30      -1.1663      0.00        0.00    0.022544     0.029     0.063    51.733    30.628    0b1111    20190611T180920490962
   20      -0.7771      0.57        1.25    0.016838     0.031     0.063    46.154    30.628    0b1111    20190611T180921450031
   10      -0.3886      0.37        1.25    0.011125     0.000     0.000    34.933    30.596    0b1111    20190611T180922413767
    0      -0.0000      0.00        0.00    0.005375     0.000     0.000    -0.000    30.628    0b1111    20190611T180923371645
