Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7550      0.00        0.00    0.081006     0.019     0.063    58.699    24.192    0b1001    20190521T104150390455
  120      -4.5363      0.00        0.00    0.077313     0.000     0.000    58.674    24.192    0b1001    20190521T104151356694
  110      -4.1562      0.00        0.00    0.070938     0.000     0.000    58.590    24.223    0b1001    20190521T104152322156
  100      -3.7788      0.00        0.00    0.064562     0.000     0.000    58.529    24.223    0b1001    20190521T104153285605
   90      -3.4013      0.00        0.00    0.058188     0.000     0.000    58.453    24.223    0b1001    20190521T104154245638
   80      -3.0225      0.00        0.00    0.051862     0.025     0.063    58.279    24.223    0b1001    20190521T104155207924
   70      -2.6450      0.00        0.00    0.045500     0.000     0.000    58.132    24.223    0b1001    20190521T104156174242
   60      -2.2638      0.00        0.00    0.039119     0.019     0.063    57.869    24.223    0b1001    20190521T104157133811
   50      -1.8860      0.50        1.25    0.032750     0.000     0.000    57.588    24.223    0b1001    20190521T104158097220
   40      -1.5075      0.00        0.00    0.026438     0.000     0.000    57.021    24.223    0b1001    20190521T104159067695
   30      -1.1287      0.00        0.00    0.020088     0.031     0.063    56.192    24.255    0b1001    20190521T104200035032
   20      -0.7512      0.00        0.00    0.013813     0.000     0.000    54.389    24.255    0b1001    20190521T104201001165
   10      -0.3725      0.00        0.00    0.007500     0.000     0.000    49.667    24.223    0b1001    20190521T104201959645
    0      -0.0000      0.00        0.00    0.001187     0.000     0.000    -0.000    24.223    0b1001    20190521T104202920577
