Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7774      0.37        1.25    0.062000     0.000     0.000    77.054    23.494    0b1111    20190410T114132214950
  120      -4.7041      0.57        1.25    0.060888     0.025     0.063    77.259    23.462    0b1111    20190410T114133179307
  110      -4.3113      0.00        0.00    0.055125     0.000     0.000    78.209    23.494    0b1111    20190410T114134146421
  100      -3.9188      0.00        0.00    0.049375     0.000     0.000    79.367    23.462    0b1111    20190410T114135110908
   90      -3.5263      0.00        0.00    0.043625     0.000     0.000    80.831    23.494    0b1111    20190410T114136075509
   80      -3.1337      0.00        0.00    0.037875     0.000     0.000    82.739    23.494    0b1111    20190410T114137039374
   70      -2.7413      0.00        0.00    0.032125     0.000     0.000    85.331    23.494    0b1111    20190410T114138005349
   60      -2.3463      0.00        0.00    0.026344     0.031     0.063    89.063    23.494    0b1111    20190410T114138965151
   50      -1.9537      0.00        0.00    0.020625     0.000     0.000    94.727    23.526    0b1111    20190410T114139921512
   40      -1.5615      0.50        1.25    0.014894     0.029     0.063   104.843    23.526    0b1111    20190410T114140876243
   30      -1.1700      0.00        0.00    0.009187     0.000     0.000   127.347    23.526    0b1111    20190410T114141831103
   20      -0.7775      0.00        0.00    0.003513     0.025     0.063   221.352    23.494    0b1111    20190410T114142788838
   10      -0.3862      0.00        0.00    0.000000     0.000     0.000     1.000    23.526    0b1111    20190410T114143743570
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.526    0b1111    20190410T114144697306
