Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24681     4.37167     23.65250      30.91313     33.35447    0b1111111111111111    20190625T151533648073
 2.24681     4.37083     23.65250      30.94483     33.35447    0b1111111111111111    20190625T151534072132
 2.24681     4.37083     23.65250      30.94483     33.32276    0b1111111111111111    20190625T151534495163
 2.24677     4.37000     23.65250      30.94483     33.35447    0b1111111111111111    20190625T151534917030
 2.24705     4.37250     24.15980      30.97654     33.38618    0b1111111111111111    20190625T151535337893
 2.24738     4.37083     26.06214      30.94483     33.38618    0b1111111111111111    20190625T151535760265
 2.24808     4.37250     24.35003      30.94483     33.35447    0b1111111111111111    20190625T151536182885
 2.24869     4.37500     30.34242      30.97654     33.38618    0b1111111111111111    20190625T151536607213
 2.24916     4.37500     32.27647      30.94483     33.35447    0b1111111111111111    20190625T151537026956
 2.24995     4.37750     34.17882      30.97654     33.38618    0b1111111111111111    20190625T151537450237
 2.25061     4.37583     36.17628      30.97654     33.35447    0b1111111111111111    20190625T151537874481
 2.25113     4.37667     38.17375      30.97654     33.38618    0b1111111111111111    20190625T151538296149
 2.25178     4.38167     39.91756      30.97654     33.41788    0b1111111111111111    20190625T151538719474
 2.25239     4.38417     41.50285      31.00824     33.35447    0b1111111111111111    20190625T151539140464
 2.25286     4.38250     42.96132      31.00824     33.38618    0b1111111111111111    20190625T151539562950
 2.25338     4.38250     44.41978      30.97654     33.38618    0b1111111111111111    20190625T151539986152
 2.25380     4.38417     45.59290      30.97654     33.38618    0b1111111111111111    20190625T151540407654
 2.25436     4.38500     46.54407      30.97654     33.35447    0b1111111111111111    20190625T151540830153
 2.25478     4.38500     47.52695      30.97654     33.35447    0b1111111111111111    20190625T151541251253
 2.25525     4.38667     48.47812      31.00824     33.38618    0b1111111111111111    20190625T151541674044
 2.25553     4.38750     49.49271      30.97654     33.38618    0b1111111111111111    20190625T151542098002
 2.25595     4.38667     50.38047      31.00824     33.38618    0b1111111111111111    20190625T151542520742
 2.25623     4.38833     51.42676      30.97654     33.38618    0b1111111111111111    20190625T151542944132
 2.25656     4.38833     52.75840      30.97654     33.38618    0b1111111111111111    20190625T151543365214
 2.25694     4.38917     53.48763      30.97654     33.38618    0b1111111111111111    20190625T151543787474
 2.25722     4.39083     54.15346      31.00824     33.38618    0b1111111111111111    20190625T151544211634
 2.25759     4.39333     54.75587      30.97654     33.38618    0b1111111111111111    20190625T151544635598
 2.25773     4.39083     55.38998      31.00824     33.38618    0b1111111111111111    20190625T151545059371
 2.25811     4.39083     56.08751      31.00824     33.41788    0b1111111111111111    20190625T151545481056
 2.25830     4.39333     56.59480      31.00824     33.41788    0b1111111111111111    20190625T151545904199
 2.25858     4.39167     57.19721      31.00824     33.38618    0b1111111111111111    20190625T151546327604
 2.25891     4.39417     57.64109      31.00824     33.38618    0b1111111111111111    20190625T151546750716
 2.25905     4.39500     58.14838      31.03995     33.38618    0b1111111111111111    20190625T151547172517
 2.25942     4.39500     59.00444      31.00824     33.38618    0b1111111111111111    20190625T151547594020
 2.25942     4.39417     59.54344      31.00824     33.41788    0b1111111111111111    20190625T151548016712
 2.25975     4.39417     60.39949      31.00824     33.41788    0b1111111111111111    20190625T151548438654
 2.25994     4.39500     60.93849      31.00824     33.41788    0b1111111111111111    20190625T151548862271
 2.26027     4.39750     61.60431      30.97654     33.38618    0b1111111111111111    20190625T151549285144
 2.26036     4.39500     61.98478      30.97654     33.38618    0b1111111111111111    20190625T151549708881
 1.26563     2.20250     62.65060      31.00824     33.35447    0b1111111111111111    20190625T151550128913
 0.00000    -0.05333     63.06278      31.00824     33.44959    0b1111111111111111    20190625T151550552112
