Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.085625     0.000     0.000    55.766    25.206    0b1001    20190614T140538251855
  120      -4.6538      0.00        0.00    0.083500     0.000     0.000    55.734    25.206    0b1001    20190614T140539216551
  110      -4.2638      0.00        0.00    0.076812     0.000     0.000    55.509    25.206    0b1001    20190614T140540181155
  100      -3.8759      0.57        1.25    0.070250     0.000     0.000    55.173    25.238    0b1001    20190614T140541145879
   90      -3.4880      0.61        1.25    0.063694     0.019     0.063    54.762    25.206    0b1001    20190614T140542112047
   80      -3.1000      0.00        0.00    0.057175     0.025     0.063    54.220    25.238    0b1001    20190614T140543076624
   70      -2.7113      0.00        0.00    0.050625     0.000     0.000    53.556    25.238    0b1001    20190614T140544039161
   60      -2.3203      0.50        1.25    0.044062     0.000     0.000    52.658    25.238    0b1001    20190614T140545010144
   50      -1.9325      0.00        0.00    0.037562     0.000     0.000    51.448    25.238    0b1001    20190614T140545979599
   40      -1.5449      0.37        1.25    0.031031     0.031     0.063    49.784    25.238    0b1001    20190614T140546949453
   30      -1.1564      0.37        1.25    0.024562     0.000     0.000    47.079    25.238    0b1001    20190614T140547919689
   20      -0.7687      0.00        0.00    0.018069     0.019     0.062    42.546    25.238    0b1001    20190614T140548888443
   10      -0.3813      0.00        0.00    0.011569     0.019     0.063    32.955    25.238    0b1001    20190614T140549858286
    0      -0.0000      0.00        0.00    0.005094     0.031     0.063    -0.000    25.238    0b1001    20190614T140550822485
