Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7816      0.57        1.25    0.063813     0.000     0.000    74.932    24.731     0b111    20190614T100333203825
  120      -4.6213      0.00        0.00    0.061562     0.000     0.000    75.066    24.731     0b111    20190614T100334165671
  110      -4.2350      0.00        0.00    0.056281     0.031     0.063    75.247    24.731     0b111    20190614T100335127617
  100      -3.8500      0.00        0.00    0.051000     0.000     0.000    75.490    24.731     0b111    20190614T100336085984
   90      -3.4650      0.00        0.00    0.045687     0.000     0.000    75.841    24.731     0b111    20190614T100337046844
   80      -3.0800      0.00        0.00    0.040394     0.029     0.063    76.249    24.762     0b111    20190614T100338005970
   70      -2.6946      0.57        1.25    0.035125     0.000     0.000    76.715    24.762     0b111    20190614T100338962708
   60      -2.3070      0.61        1.25    0.029813     0.000     0.000    77.384    24.731     0b111    20190614T100339922536
   50      -1.9213      0.00        0.00    0.024506     0.019     0.063    78.398    24.762     0b111    20190614T100340886639
   40      -1.5363      0.00        0.00    0.019250     0.000     0.000    79.805    24.762     0b111    20190614T100341850277
   30      -1.1513      0.00        0.00    0.013969     0.031     0.063    82.416    24.731     0b111    20190614T100342818407
   20      -0.7663      0.00        0.00    0.008750     0.000     0.000    87.571    24.731     0b111    20190614T100343787934
   10      -0.3813      0.00        0.00    0.003463     0.031     0.063   110.108    24.762     0b111    20190614T100344750096
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.731     0b111    20190614T100345708479
