Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7812      0.00        0.00    0.043000     0.000     0.000   111.192    24.160       0b0    20190619T150113742629
  120      -4.7687      0.00        0.00    0.042875     0.000     0.000   111.224    24.160       0b0    20190619T150114706855
  110      -4.3813      0.00        0.00    0.038731     0.029     0.063   113.119    24.160       0b0    20190619T150115669218
  100      -3.9825      0.00        0.00    0.034500     0.000     0.000   115.435    24.192       0b0    20190619T150116632833
   90      -3.5838      0.00        0.00    0.030250     0.000     0.000   118.471    24.160       0b0    20190619T150117593940
   80      -3.1850      0.00        0.00    0.026000     0.000     0.000   122.500    24.160       0b0    20190619T150118561950
   70      -2.7850      0.00        0.00    0.021750     0.000     0.000   128.046    24.192       0b0    20190619T150119526412
   60      -2.3837      0.00        0.00    0.017500     0.000     0.000   136.214    24.192       0b0    20190619T150120496266
   50      -1.9862      0.00        0.00    0.013313     0.000     0.000   149.202    24.128       0b0    20190619T150121466603
   40      -1.5888      0.00        0.00    0.009069     0.019     0.063   175.190    24.192       0b0    20190619T150122439528
   30      -1.1912      0.00        0.00    0.004875     0.000     0.000   244.359    24.160       0b0    20190619T150123406928
   20      -0.7925      0.00        0.00    0.000719     0.031     0.063  1102.609    24.160       0b0    20190619T150124365954
   10      -0.3937      0.00        0.00    0.000000     0.000     0.000     1.000    24.160       0b0    20190619T150125329438
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.192       0b0    20190619T150126293171
