Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7525      0.00        0.00    0.068238     0.025     0.063    69.646    23.843     0b111    20190529T101936273888
  120      -4.4837      0.00        0.00    0.064469     0.031     0.062    69.549    23.874     0b111    20190529T101937234474
  110      -4.1087      0.00        0.00    0.059306     0.019     0.063    69.280    23.874     0b111    20190529T101938198960
  100      -3.7362      0.00        0.00    0.054125     0.000     0.000    69.030    23.843     0b111    20190529T101939158073
   90      -3.3626      0.37        1.25    0.048938     0.000     0.000    68.713    23.843     0b111    20190529T101940116684
   80      -2.9888      0.00        0.00    0.043775     0.031     0.063    68.275    23.874     0b111    20190529T101941076055
   70      -2.6150      0.00        0.00    0.038625     0.000     0.000    67.702    23.874     0b111    20190529T101942035140
   60      -2.2388      0.00        0.00    0.033438     0.000     0.000    66.953    23.843     0b111    20190529T101942994130
   50      -1.8663      0.00        0.00    0.028313     0.000     0.000    65.916    23.843     0b111    20190529T101943954482
   40      -1.4925      0.00        0.00    0.023175     0.025     0.063    64.401    23.874     0b111    20190529T101944912354
   30      -1.1195      0.61        1.25    0.018000     0.000     0.000    62.194    23.843     0b111    20190529T101945874809
   20      -0.7462      0.00        0.00    0.012938     0.000     0.000    57.681    23.843     0b111    20190529T101946833345
   10      -0.3726      0.38        1.25    0.007812     0.000     0.000    47.696    23.843     0b111    20190529T101947792153
    0      -0.0000      0.00        0.00    0.002687     0.000     0.000    -0.000    23.843     0b111    20190529T101948751796
