Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7900      0.00        0.00    0.079375     0.000     0.000    60.346    24.477    0b1001    20191210T122427191485
  120      -4.5262      0.00        0.00    0.074875     0.000     0.000    60.451    24.509    0b1001    20191210T122428146544
  110      -4.1487      0.00        0.00    0.068556     0.019     0.062    60.516    24.477    0b1001    20191210T122429103131
  100      -3.7715      0.50        1.25    0.062188     0.000     0.000    60.647    24.509    0b1001    20191210T122430060560
   90      -3.3950      0.00        0.00    0.055863     0.025     0.062    60.774    24.509    0b1001    20191210T122431018249
   80      -3.0184      0.57        1.25    0.049500     0.000     0.000    60.977    24.509    0b1001    20191210T122431973955
   70      -2.6412      0.00        0.00    0.043187     0.000     0.000    61.158    24.509    0b1001    20191210T122432930015
   60      -2.2612      0.00        0.00    0.036813     0.000     0.000    61.426    24.509    0b1001    20191210T122433886246
   50      -1.8850      0.00        0.00    0.030500     0.000     0.000    61.803    24.509    0b1001    20191210T122434848943
   40      -1.5087      0.00        0.00    0.024188     0.000     0.000    62.377    24.509    0b1001    20191210T122435809304
   30      -1.1312      0.00        0.00    0.017875     0.000     0.000    63.287    24.540    0b1001    20191210T122436764198
   20      -0.7538      0.00        0.00    0.011563     0.000     0.000    65.189    24.540    0b1001    20191210T122437719563
   10      -0.3775      0.00        0.00    0.005256     0.019     0.063    71.819    24.540    0b1001    20191210T122438677043
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.540    0b1001    20191210T122439634175
