Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7778      0.50        1.25    0.068450     0.025     0.062    69.799    23.114     0b111    20190607T113252315190
  120      -4.5386      0.37        1.25    0.065187     0.000     0.000    69.624    23.177     0b111    20190607T113253276392
  110      -4.1587      0.00        0.00    0.060063     0.000     0.000    69.240    23.145     0b111    20190607T113254236797
  100      -3.7811      0.37        1.25    0.054944     0.019     0.063    68.818    23.145     0b111    20190607T113255200413
   90      -3.4025      0.00        0.00    0.049869     0.019     0.063    68.229    23.209     0b111    20190607T113256167540
   80      -3.0238      0.00        0.00    0.044750     0.000     0.000    67.570    23.177     0b111    20190607T113257135777
   70      -2.6450      0.00        0.00    0.039625     0.000     0.000    66.751    23.145     0b111    20190607T113258097580
   60      -2.2640      0.50        1.25    0.034500     0.000     0.000    65.623    23.177     0b111    20190607T113259056526
   50      -1.8862      0.00        0.00    0.029375     0.000     0.000    64.213    23.209     0b111    20190607T113300016663
   40      -1.5087      0.00        0.00    0.024250     0.000     0.000    62.216    23.209     0b111    20190607T113300977155
   30      -1.1306      0.62        1.25    0.019144     0.029     0.063    59.060    23.209     0b111    20190607T113301936108
   20      -0.7525      0.00        0.00    0.014063     0.000     0.000    53.511    23.209     0b111    20190607T113302893385
   10      -0.3738      0.00        0.00    0.008937     0.000     0.000    41.818    23.209     0b111    20190607T113303854449
    0      -0.0000      0.00        0.00    0.003812     0.000     0.000    -0.000    23.177     0b111    20190607T113304811843
