Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8270      0.61        1.25    0.046438     0.000     0.000   103.946    23.557       0b0    20190409T190739619128
  120      -4.7638      0.00        0.00    0.045750     0.000     0.000   104.126    23.557       0b0    20190409T190740575018
  110      -4.3662      0.00        0.00    0.041687     0.000     0.000   104.738    23.589       0b0    20190409T190741530167
  100      -3.9699      0.38        1.25    0.037625     0.000     0.000   105.512    23.589       0b0    20190409T190742486086
   90      -3.5737      0.00        0.00    0.033556     0.019     0.063   106.500    23.557       0b0    20190409T190743440187
   80      -3.1763      0.00        0.00    0.029437     0.000     0.000   107.898    23.557       0b0    20190409T190744394706
   70      -2.7787      0.00        0.00    0.025375     0.000     0.000   109.507    23.589       0b0    20190409T190745351651
   60      -2.3800      0.00        0.00    0.021306     0.019     0.063   111.704    23.589       0b0    20190409T190746307894
   50      -1.9830      0.61        1.25    0.017200     0.025     0.063   115.291    23.589       0b0    20190409T190747262620
   40      -1.5862      0.00        0.00    0.013137     0.025     0.062   120.742    23.557       0b0    20190409T190748220117
   30      -1.1897      0.50        1.25    0.009062     0.000     0.000   131.283    23.557       0b0    20190409T190749177234
   20      -0.7925      0.00        0.00    0.005056     0.019     0.063   156.737    23.589       0b0    20190409T190750134195
   10      -0.3950      0.00        0.00    0.000988     0.025     0.063   400.000    23.557       0b0    20190409T190751088684
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.557       0b0    20190409T190752045168
