Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8075      0.00        0.00    0.057625     0.000     0.000    83.427    23.843     0b111    20190626T140617183044
  120      -4.7250      0.00        0.00    0.056500     0.000     0.000    83.628    23.843     0b111    20190626T140618146347
  110      -4.3300      0.00        0.00    0.051162     0.031     0.063    84.632    23.843     0b111    20190626T140619106826
  100      -3.9363      0.00        0.00    0.045856     0.029     0.063    85.839    23.874     0b111    20190626T140620068966
   90      -3.5425      0.00        0.00    0.040525     0.031     0.063    87.415    23.843     0b111    20190626T140621031596
   80      -3.1488      0.00        0.00    0.035200     0.025     0.063    89.453    23.843     0b111    20190626T140621994077
   70      -2.7550      0.00        0.00    0.029925     0.025     0.062    92.063    23.843     0b111    20190626T140622960829
   60      -2.3600      0.00        0.00    0.024581     0.029     0.063    96.008    23.874     0b111    20190626T140623927039
   50      -1.9658      0.61        1.25    0.019313     0.000     0.000   101.786    23.874     0b111    20190626T140624892915
   40      -1.5725      0.00        0.00    0.014000     0.000     0.000   112.321    23.874     0b111    20190626T140625858772
   30      -1.1800      0.00        0.00    0.008725     0.031     0.063   135.244    23.843     0b111    20190626T140626825749
   20      -0.7850      0.00        0.00    0.003500     0.000     0.000   224.286    23.843     0b111    20190626T140627791194
   10      -0.3932      0.61        1.25    0.000000     0.000     0.000     1.000    23.843     0b111    20190626T140628750609
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.874     0b111    20190626T140629720354
