Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7646      0.57        1.25    0.059125     0.000     0.000    80.586    25.999     0b111    20181017T102847785121
  120      -4.5800      0.00        0.00    0.056563     0.000     0.000    80.972    25.999     0b111    20181017T102848742842
  110      -4.1971      0.57        1.25    0.051331     0.029     0.063    81.765    25.999     0b111    20181017T102849701572
  100      -3.8150      0.00        0.00    0.046125     0.000     0.000    82.710    25.967     0b111    20181017T102850657696
   90      -3.4337      0.00        0.00    0.040875     0.000     0.000    84.006    25.967     0b111    20181017T102851612866
   80      -3.0525      0.00        0.00    0.035669     0.029     0.062    85.579    25.935     0b111    20181017T102852570907
   70      -2.6700      0.00        0.00    0.030437     0.000     0.000    87.721    25.935     0b111    20181017T102853527270
   60      -2.2862      0.00        0.00    0.025213     0.031     0.063    90.679    25.904     0b111    20181017T102854484235
   50      -1.9041      0.57        1.25    0.020000     0.000     0.000    95.206    25.904     0b111    20181017T102855440233
   40      -1.5225      0.00        0.00    0.014806     0.019     0.063   102.828    25.904     0b111    20181017T102856397596
   30      -1.1412      0.00        0.00    0.009575     0.025     0.063   119.191    25.872     0b111    20181017T102857351706
   20      -0.7588      0.00        0.00    0.004437     0.000     0.000   170.986    25.872     0b111    20181017T102858308440
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    25.840     0b111    20181017T102859264970
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.840     0b111    20181017T102900222538
